Dataset:              Benthic Species Abundance Data
File Name:            va91_3_2.txt
Date Created:         03/10/96
# Variables:          7
# Header Records:     17
# Data Records:       3342
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
VA91-388 910805 LEPTOCHEIRUS PINGUIS                  3     11     3.67   4.04
VA91-388 910805 LEVINSENIA GRACILIS                   3      1     0.33   0.58
VA91-388 910805 LOIMIA MEDUSA                         3      8     2.67   1.53
VA91-388 910805 LYONSIA HYALINA                       3     24     8.00   3.61
VA91-388 910805 MACROCLYMENE ZONALIS                  3     11     3.67   4.62
VA91-388 910805 MALDANIDAE                            3     25     8.33   4.93
VA91-388 910805 MEDIOMASTUS AMBISETA                  3     53    17.67  11.68
VA91-388 910805 MULINIA LATERALIS                     3      1     0.33   0.58
VA91-388 910805 NASSARIUS TRIVITTATUS                 3      2     0.67   1.15
VA91-388 910805 NATICA PUSILLA                        3      1     0.33   0.58
VA91-388 910805 NEMERTINEA                            3    130    43.33   7.51
VA91-388 910805 NEPHTYIDAE                            3      1     0.33   0.58
VA91-388 910805 NEPHTYS INCISA                        3      3     1.00   1.73
VA91-388 910805 NEPHTYS PICTA                         3     13     4.33   1.53
VA91-388 910805 NUCULA ANNULATA                       3      2     0.67   0.58
VA91-388 910805 ODOSTOMIA SPP.                        3     25     8.33   3.06
VA91-388 910805 OLIGOCHAETA                           3     10     3.33   3.06
VA91-388 910805 OPHIUROIDEA                           3      2     0.67   0.58
VA91-388 910805 ORBINIIDAE                            3      1     0.33   0.58
VA91-388 910805 OWENIIDAE                             3      3     1.00   1.00
VA91-388 910805 PARAMETOPELLA CYPRIS                  3     15     5.00   8.66
VA91-388 910805 PECTINARIA GOULDII                    3      2     0.67   0.58
VA91-388 910805 PHERUSA                               3      1     0.33   0.58
VA91-388 910805 PHERUSA AFFINIS                       3      1     0.33   0.58
VA91-388 910805 PHORONIS SPP.                         3     12     4.00   2.65
VA91-388 910805 PINNIXA CHAETOPTERANA                 3      3     1.00   1.73
VA91-388 910805 PINNIXA SPP.                          3      6     2.00   1.73
VA91-388 910805 PITAR MORRHUANUS                      3      1     0.33   0.58
VA91-388 910805 POLYDORA CORNUTA                      3      1     0.33   0.58
VA91-388 910805 POLYDORA SOCIALIS                     3      1     0.33   0.58
VA91-388 910805 POLYGORDIUS SPP.                      3      1     0.33   0.58
VA91-388 910805 POLYNOIDAE                            3      2     0.67   0.58
VA91-388 910805 Pagurus spp.                          3     14     4.67   2.08
VA91-388 910805 SABELLARIA VULGARIS                   3      1     0.33   0.58
VA91-388 910805 SCALIBREGMA INFLATUM                  3    316   105.33   2.52
VA91-388 910805 SCOLOPLOS RUBRA                       3      2     0.67   0.58
VA91-388 910805 SIGAMBRA TENTACULATA                  3      3     1.00   1.00
VA91-388 910805 SIPUNCULA                             3      1     0.33   0.58
VA91-388 910805 SPIOCHAETOPTERUS COSTARUM             3      5     1.67   2.89
VA91-388 910805 SPIOPHANES BOMBYX                     3    143    47.67   9.71
VA91-388 910805 TELLINIDAE                            3      1     0.33   0.58
VA91-388 910805 THALASSINIDEA                         3      2     0.67   0.58
VA91-388 910805 THARYX ACUTUS                         3      3     1.00   1.00
VA91-388 910805 THARYX SP. A MORRIS                   3      3     1.00   1.73
VA91-388 910805 UNCIOLA                               3     22     7.33   0.58
VA91-388 910805 UNCIOLA IRRORATA                      3     30    10.00   1.73
VA91-388 910805 UPOGEBIA AFFINIS                      3      5     1.67   2.08
VA91-389 910816 ACANTHOHAUSTORIUS MILLSI              3      3     1.00   1.73
VA91-389 910816 AMPELISCA VERRILLI                    3      3     1.00   1.00
VA91-389 910816 ANTHOZOA                              3      1     0.33   0.58
VA91-389 910816 ARICIDEA CATHERINAE                   3      5     1.67   2.08
VA91-389 910816 ARICIDEA WASSI                        3      2     0.67   1.15
VA91-389 910816 ASCIDIACEA                            3    111    37.00  36.51
VA91-389 910816 CAPITELLA                             3     13     4.33   3.79
VA91-389 910816 CAULLERIELLA SP. B BLAKE              3      1     0.33   0.58
VA91-389 910816 GASTROPODA: OTHER                     3      2     0.67   1.15
VA91-389 910816 HAUSTORIIDAE                          3      2     0.67   0.58
VA91-389 910816 LIBINIA EMARGINATA                    3      1     0.33   0.58
VA91-389 910816 LYONSIA HYALINA                       3      3     1.00   1.00
VA91-389 910816 MAGELONA SPP.                         3     19     6.33   6.66
VA91-389 910816 MALDANIDAE                            3      1     0.33   0.58
VA91-389 910816 MARENZELLERIA VIRIDIS                 3    900   300.00 461.08
VA91-389 910816 MOLGULA MANHATTENSIS                  3      1     0.33   0.58
VA91-389 910816 NASSARIUS TRIVITTATUS                 3     11     3.67   0.58
VA91-389 910816 NEPHTYS PICTA                         3      9     3.00   4.36
VA91-389 910816 NUCULA ANNULATA                       3      7     2.33   0.58
VA91-389 910816 PHOXOCEPHALIDAE                       3      1     0.33   0.58
VA91-389 910816 PINNIXA SPP.                          3      1     0.33   0.58
VA91-389 910816 PROTOHAUSTORIUS                       3      1     0.33   0.58
VA91-389 910816 PSEUDUNCIOLA OBLIQUUA                 3      3     1.00   1.73
VA91-389 910816 PTILANTHURA TENUIS                    3      5     1.67   1.15
VA91-389 910816 Pagurus spp.                          3      2     0.67   0.58
VA91-389 910816 Protohaustorius cf. deichmannae       3      2     0.67   1.15
VA91-389 910816 RHEPOXYNIUS HUDSONI                   3     33    11.00  13.89
VA91-389 910816 SCALIBREGMA INFLATUM                  3      4     1.33   1.15
VA91-389 910816 SIGALION ARENICOLA                    3      1     0.33   0.58
VA91-389 910816 SPIOPHANES BOMBYX                     3      7     2.33   3.21
VA91-389 910816 SPISULA SOLIDISSIMA                   3      2     0.67   0.58
VA91-389 910816 TANAISSUS PSAMMOPHILUS                3      6     2.00   2.00
VA91-389 910816 TELLINA AGILIS                        3     12     4.00   1.00
VA91-389 910816 UNCIOLA                               3      1     0.33   0.58
VA91-390 910905 ACANTHOHAUSTORIUS MILLSI              3      1     0.33   0.58
VA91-390 910905 APHELOCHAETA SP. A BLAKE              3      1     0.33   0.58
VA91-390 910905 ARICIDEA CATHERINAE                   3      8     2.67   1.53
VA91-390 910905 ARICIDEA WASSI                        3     37    12.33   2.31
VA91-390 910905 ASTEROIDEA                            3      1     0.33   0.58
VA91-390 910905 ASTYRIS LUNATA                        3     27     9.00  15.59
VA91-390 910905 AUTOLYTUS                             3      1     0.33   0.58
VA91-390 910905 AUTOLYTUS                             3      9     3.00   5.20
VA91-390 910905 BALANUS IMPROVISUS                    3      1     0.33   0.58
VA91-390 910905 CAULLERIELLA SP. B BLAKE              3      9     3.00   2.00
VA91-390 910905 CIRRATULIDAE                          3      2     0.67   0.58
VA91-390 910905 COLUMBELLIDAE                         3      1     0.33   0.58
VA91-390 910905 CREPIDULA PLANA                       3      4     1.33   2.31
VA91-390 910905 CREPIDULA SPP.                        3     14     4.67   7.23
VA91-390 910905 DORVILLEIDAE                          3      1     0.33   0.58
VA91-390 910905 Drilonereis sp. B Gardiner            3      1     0.33   0.58
VA91-390 910905 ECHINOIDEA                            3      2     0.67   0.58
VA91-390 910905 EUMIDA SANGUINEA                      3      1     0.33   0.58
VA91-390 910905 EXOGONE HEBES                         3      2     0.67   1.15
VA91-390 910905 HAUSTORIIDAE                          3      1     0.33   0.58
VA91-390 910905 LEVINSENIA                            3      1     0.33   0.58
VA91-390 910905 LUCONACIA INCERTA                     3      7     2.33   4.04
VA91-390 910905 LYONSIA HYALINA                       3      1     0.33   0.58
VA91-390 910905 MAGELONA SPP.                         3     34    11.33   2.52
VA91-390 910905 MAJIDAE                               3      1     0.33   0.58
VA91-390 910905 NEANTHES ARENACEODENTATA              3      1     0.33   0.58
VA91-390 910905 NEMERTINEA                            3     12     4.00   6.08
VA91-390 910905 NEPHTYIDAE                            3      8     2.67   2.52
VA91-390 910905 NEPHTYS PICTA                         3      8     2.67   1.53
VA91-390 910905 NUCULA ANNULATA                       3      9     3.00   1.73
VA91-390 910905 OLIGOCHAETA                           3     13     4.33   2.08
VA91-390 910905 ORBINIIDAE                            3      1     0.33   0.58
VA91-390 910905 OWENIA FUSIFORMIS                     3      1     0.33   0.58
VA91-390 910905 OWENIIDAE                             3      3     1.00   1.00
VA91-390 910905 PAGURUS LONGICARPUS                   3      1     0.33   0.58
VA91-390 910905 PANDORIDAE                            3      1     0.33   0.58
VA91-390 910905 PARAMETOPELLA CYPRIS                  3     10     3.33   5.77
VA91-390 910905 POLINICES HEROS                       3      1     0.33   0.58
VA91-390 910905 POLYDORA SOCIALIS                     3     10     3.33   2.89
VA91-390 910905 PSEUDOPOTAMILLA RENIFORMIS            3      1     0.33   0.58
VA91-390 910905 Pagurus spp.                          3      5     1.67   2.08
VA91-390 910905 Protohaustorius cf. deichmannae       3     39    13.00   6.24
VA91-390 910905 RHEPOXYNIUS HUDSONI                   3     50    16.67   7.23
VA91-390 910905 SABELLARIA VULGARIS                   3    787   262.33 431.95
VA91-390 910905 SIGALION ARENICOLA                    3      1     0.33   0.58
VA91-390 910905 SPIOCHAETOPTERUS COSTARUM             3      3     1.00   1.00
VA91-390 910905 SPIOPHANES BOMBYX                     3     61    20.33   4.51
VA91-390 910905 STREPTOSYLLIS VARIANS                 3      1     0.33   0.58
VA91-390 910905 TELLINA AGILIS                        3     14     4.67   3.06
VA91-390 910905 THARYX SP. A MORRIS                   3      5     1.67   2.08
VA91-391 910903 APHELOCHAETA SP. A BLAKE              3      5     1.67   2.89
VA91-391 910903 ASCIDIACEA                            3      1     0.33   0.58
VA91-391 910903 ASTARTE                               3     11     3.67   2.52
VA91-391 910903 ASTEROIDEA                            3      1     0.33   0.58
VA91-391 910903 Aricidea cerrutti                     3     25     8.33   6.11
VA91-391 910903 BYBLIS SERRATA                        3      2     0.67   0.58
VA91-391 910903 CIRRATULIDAE                          3      7     2.33   1.53
VA91-391 910903 DISSODACTYLUS MELLITAE                3      1     0.33   0.58
VA91-391 910903 ECHINARACHNIUS PARMA                  3      2     0.67   0.58
VA91-391 910903 ECHINOIDEA                            3    131    43.67  44.56
VA91-391 910903 HEMIPODUS ROSEUS                      3      3     1.00   1.00
VA91-391 910903 HESIONURA ELONGATA                    3      2     0.67   0.58
VA91-391 910903 HOLOTHUROIDEA                         3      1     0.33   0.58
VA91-391 910903 LEPTOSYNAPTA TENUIS                   3      2     0.67   1.15
VA91-391 910903 MEDIOMASTUS AMBISETA                  3      2     0.67   0.58
VA91-391 910903 MUSCULUS NIGER                        3      1     0.33   0.58
VA91-391 910903 Monticellina baptisteae               3     11     3.67   5.51
VA91-391 910903 NEMERTINEA                            3      3     1.00   1.00
VA91-391 910903 OLIGOCHAETA                           3     14     4.67   4.04
VA91-391 910903 PARAHAUSTORIUS LONGIMERUS             3     21     7.00   5.29
VA91-391 910903 PISIONE REMOTA                        3     18     6.00   5.29
VA91-391 910903 POLYCIRRUS EXIMIUS                    3      4     1.33   2.31
VA91-391 910903 POLYCIRRUS SPP.                       3      5     1.67   2.89
VA91-391 910903 POLYDORA SOCIALIS                     3      3     1.00   1.00
VA91-391 910903 POLYGORDIUS SPP.                      3      2     0.67   1.15
VA91-391 910903 PROTODORVILLEA KEFERSTEINI            3      1     0.33   0.58
VA91-391 910903 SABELLARIA VULGARIS                   3      2     0.67   1.15
VA91-391 910903 SCOLELEPIS SQUAMATA                   3     16     5.33   3.06
VA91-391 910903 SIPUNCULA                             3      1     0.33   0.58
VA91-391 910903 SPIOPHANES BOMBYX                     3      1     0.33   0.58
VA91-391 910903 SPISULA SOLIDISSIMA                   3      2     0.67   0.58
VA91-391 910903 STEREODERMA UNISEMITA                 3      1     0.33   0.58
VA91-391 910903 STREPTOSYLLIS ARENAE                  3      6     2.00   2.65
VA91-391 910903 SYLLIDAE                              3      2     0.67   1.15
VA91-391 910903 TANAISSUS PSAMMOPHILUS                3      6     2.00   1.00
VA91-391 910903 TRAVISIA                              3      1     0.33   0.58
VA91-391 910903 TURBELLARIA                           3      1     0.33   0.58
VA91-391 910903 Tellina spp.                          3      1     0.33   0.58
VA91-392 910823 ACTEOCINA CANALICULATA                3      7     2.33   1.53
VA91-392 910823 AMPHARETIDAE                          3      2     0.67   1.15
VA91-392 910823 ANADARA TRANSVERSA                    3     14     4.67   2.08
VA91-392 910823 ASCIDIACEA                            3      2     0.67   1.15
VA91-392 910823 ASYCHIS ELONGATA                      3      1     0.33   0.58
VA91-392 910823 Ampelisca abdita-vadorum complex      3     28     9.33   4.16
VA91-392 910823 BALANUS IMPROVISUS                    3      1     0.33   0.58
VA91-392 910823 BALANUS SPP.                          3      5     1.67   1.53
VA91-392 910823 CANCER                                3      1     0.33   0.58
VA91-392 910823 CIRRATULIDAE                          3      4     1.33   0.58
VA91-392 910823 CLYMENELLA TORQUATA                   3      9     3.00   3.61
VA91-392 910823 COSSURA SOYERI                        3     21     7.00   1.00
VA91-392 910823 CRANGON SEPTEMSPINOSA                 3      1     0.33   0.58
VA91-392 910823 CREPIDULA SPP.                        3     12     4.00   5.29
VA91-392 910823 Crepidula convexa-fornicata complex   3      8     2.67   4.62
VA91-392 910823 DORIDELLA OBSCURA                     3      3     1.00   1.73
VA91-392 910823 ENSIS DIRECTUS                        3      1     0.33   0.58
VA91-392 910823 ERICTHONIUS SPP.                      3      1     0.33   0.58
VA91-392 910823 EUPLEURA CAUDATA                      3      1     0.33   0.58
