PUBLICATION_DATE,TAXA_ID,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,STUDY,PSTL_CODE,NCCA_REG,INDEX_AP,INDEX_NCCA15,IS_DISTINCT,TOTAL,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,1948,173917,NCCA15-2700,1,2015,26-Jul-15,Estuarine,WA,West,,Y,Y,1,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,1948,170541,NCCA15-1281,1,2015,30-Jun-15,Estuarine,WA,West,,Y,Y,3,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,1948,175410,MACA15-3072,1,2015,5-Aug-15,Estuarine,MA,Northeast,,Y,Y,4,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,1948,169110,NCCA15-1016,1,2015,17-Jun-15,Estuarine,ME,Northeast,,Y,Y,11,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,1948,170200,NCCA15-2705,1,2015,26-Jun-15,Estuarine,WA,West,,Y,Y,7,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,1948,177524,NCCA15-1288,1,2015,20-Aug-15,Estuarine,WA,West,,Y,Y,37,PRIONOSPIO STEENSTRUPI,131164,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,195,175740,NCCA15-1683,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,APHELOCHAETA MARIONI,129938,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,195,177523,NCCA15-1276,1,2015,20-Aug-15,Estuarine,CA,West,,Y,Y,36,APHELOCHAETA MARIONI,129938,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,1953,182917,NCCA15-2274,1,2015,17-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,5,PROBEZZIA,156904,,EST,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
4/27/2021,1957,167241,NCCA15-2435,1,2015,2-Jun-15,Estuarine,LA,Gulf,,Y,Y,62,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,175563,NCCA15-1485,1,2015,5-Aug-15,Estuarine,LA,Gulf,,Y,Y,50,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,168380,NCCA15-1316,1,2015,11-Jun-15,Estuarine,LA,Gulf,,Y,Y,4,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173672,NCCA15-1316,2,2015,22-Jul-15,Estuarine,LA,Gulf,,N,Y,5,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173233,NCCA15-2488,1,2015,21-Jul-15,Estuarine,LA,Gulf,,Y,Y,2,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,175564,NCCA15-1481,1,2015,4-Aug-15,Estuarine,LA,Gulf,,Y,Y,2,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173980,NCCA15-2462,1,2015,24-Jul-15,Estuarine,LA,Gulf,,Y,Y,6,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173675,NCCA15-2464,1,2015,23-Jul-15,Estuarine,LA,Gulf,,Y,Y,232,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,167870,NCCA15-1474,1,2015,9-Jun-15,Estuarine,LA,Gulf,,Y,Y,14,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173674,NCCA15-2458,1,2015,22-Jul-15,Estuarine,LA,Gulf,,Y,Y,3,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,171185,NCCA15-1426,1,2015,7-Jul-15,Estuarine,AL,Gulf,,Y,Y,13,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,169783,NCCA15-1336,1,2015,24-Jun-15,Estuarine,LA,Gulf,,Y,Y,69,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,172022,NCCA15-1474,2,2015,13-Jul-15,Estuarine,LA,Gulf,,N,Y,9,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,171184,NCCA15-1423,1,2015,7-Jul-15,Estuarine,AL,Gulf,,Y,Y,9,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173673,NCCA15-1320,1,2015,23-Jul-15,Estuarine,LA,Gulf,,Y,Y,77,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,173200,NCCA15-2440,1,2015,15-Jul-15,Estuarine,LA,Gulf,,Y,Y,26,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1957,174144,NCCA15-1319,1,2015,27-Jul-15,Estuarine,LA,Gulf,,Y,Y,29,PROBYTHINELLA PROTERA,419608,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE
4/27/2021,1958,171100,NCCA15-1277,1,2015,6-Jul-15,Estuarine,WA,West,,Y,Y,1,PROCERAEA,129671,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1958,1000109,NCCA15-1573,1,2015,27-Jul-15,Estuarine,NY,Northeast,,Y,Y,3,PROCERAEA,129671,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1958,171400,NCCA15-1588,1,2015,8-Jul-15,Estuarine,RI,Northeast,,Y,Y,1,PROCERAEA,129671,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1959,181110,NCCA15-2660,1,2015,6-Sep-15,Estuarine,WA,West,,Y,Y,1,PROCERAEA CORNUTA,131362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1959,177326,NCCA15-2703,1,2015,19-Aug-15,Estuarine,WA,West,,Y,Y,1,PROCERAEA CORNUTA,131362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1959,176521,NCCA15-2064,1,2015,12-Aug-15,Estuarine,ME,Northeast,,Y,Y,2,PROCERAEA CORNUTA,131362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1959,178031,NCCA15-1588,2,2015,24-Aug-15,Estuarine,RI,Northeast,,N,Y,1,PROCERAEA CORNUTA,131362,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,196,177050,NCCA15-1116,1,2015,17-Aug-15,Estuarine,CA,West,,Y,Y,355,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,1000066,NCCA15-2702,1,2015,8-Jul-15,Estuarine,WA,West,,Y,Y,2,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,1000118,NCCA15-2699,1,2015,4-Aug-15,Estuarine,WA,West,,Y,Y,2,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,179695,NCCA15-2595,1,2015,31-Aug-15,Estuarine,CA,West,,Y,Y,68,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,170937,NCCA15-2627,1,2015,2-Jul-15,Estuarine,CA,West,,Y,Y,21,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,177520,NCCA15-1235,1,2015,19-Aug-15,Estuarine,CA,West,,Y,Y,1930,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,1000187,NCCA15-1247,1,2015,11-Sep-15,Estuarine,WA,West,,Y,Y,39,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,196,1000088,NCCA15-2704,1,2015,23-Jul-15,Estuarine,WA,West,,Y,Y,1,APHELOCHAETA MONILARIS,332990,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,CIRRATULIDAE
4/27/2021,1960,174146,NCCA15-2536,1,2015,27-Jul-15,Estuarine,TX,Gulf,,Y,Y,1,PROCESSA,107054,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1960,170937,NCCA15-2627,1,2015,2-Jul-15,Estuarine,CA,West,,Y,Y,1,PROCESSA,107054,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1961,174411,NCCA15-1303,1,2015,29-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,PROCESSA BERMUDENSIS,211161,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1961,170843,NCCA15-2387,1,2015,1-Jul-15,Estuarine,FL,Gulf,,Y,Y,2,PROCESSA BERMUDENSIS,211161,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1961,169654,NCCA15-1302,1,2015,22-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,PROCESSA BERMUDENSIS,211161,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1961,175741,NCCA15-1667,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,PROCESSA BERMUDENSIS,211161,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PROCESSIDAE
4/27/2021,1962,181483,NCCA15-1546,2,2015,9-Sep-15,Estuarine,NJ,Northeast,,N,Y,9,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,169930,NCCA15-2253,1,2015,25-Jun-15,Estuarine,NC,Southeast,Y,Y,Y,5,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,182917,NCCA15-2274,1,2015,17-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,4,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,170463,NCCA15-2163,1,2015,30-Jun-15,Estuarine,NJ,Northeast,,Y,Y,6,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,178993,NCCA15-2245,1,2015,27-Aug-15,Estuarine,NC,Southeast,Y,Y,Y,3,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,181190,NCCA15-2256,1,2015,8-Sep-15,Estuarine,NC,Southeast,Y,Y,Y,1,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,169782,NCCA15-1144,1,2015,24-Jun-15,Estuarine,NC,Southeast,Y,Y,Y,12,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,183366,NCCA15-1167,1,2015,18-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,4,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,171970,NCCA15-1499,1,2015,1-Jul-15,Estuarine,VA,Northeast,,Y,Y,17,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,1000013,NCCA15-2251,1,2015,4-Jun-15,Estuarine,NC,Southeast,Y,Y,Y,1,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,173210,NCCA15-2257,1,2015,20-Jul-15,Estuarine,NC,Southeast,Y,Y,Y,8,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,182916,NCCA15-1174,1,2015,17-Sep-15,Albemarle_Pamlico,NC,Southeast,Y,,Y,2,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1962,178530,NCCA15-1499,2,2015,17-Aug-15,Estuarine,VA,Northeast,,N,Y,2,PROCLADIUS,156905,128277,EST,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,1964,170541,NCCA15-1281,1,2015,30-Jun-15,Estuarine,WA,West,,Y,Y,8,PROCLEA GRAFFII,157545,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,1966,175882,NCCA15-1665,1,2015,7-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1966,175400,NCCA15-2362,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,14,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1966,175401,NCCA15-1679,1,2015,4-Aug-15,Estuarine,FL,Gulf,,Y,Y,4,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1966,175741,NCCA15-1667,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,8,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1966,175740,NCCA15-1683,1,2015,5-Aug-15,Estuarine,FL,Gulf,,Y,Y,2,PROSCOLOPLOS,324785,,EST,ANNELIDA,POLYCHAETA,,ORBINIIDAE
4/27/2021,1967,170936,NCCA15-2624,1,2015,1-Jul-15,Estuarine,CA,West,,Y,Y,1,PROSPHAEROSYLLIS,195974,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1968,170541,NCCA15-1281,1,2015,30-Jun-15,Estuarine,WA,West,,Y,Y,1,PROSPHAEROSYLLIS BRANDHORSTI,195975,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1969,1000193,NCCA15-1243,1,2015,18-Sep-15,Estuarine,WA,West,,Y,Y,1,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1969,168322,NCCA15-2344,1,2015,10-Jun-15,Estuarine,FL,Gulf,,Y,Y,1,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1969,172931,NCCA15-2390,1,2015,16-Jul-15,Estuarine,FL,Gulf,,Y,Y,4,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1969,172430,NCCA15-1624,1,2015,15-Jul-15,Estuarine,RI,Northeast,,Y,Y,2,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,1969,173815,MACA15-3023,1,2015,24-Jul-15,Estuarine,MA,Northeast,,Y,Y,3,PROSPHAEROSYLLIS LONGICAUDA,238251,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,197,175460,NCCA15-1055,1,2015,5-Aug-15,Estuarine,ME,Northeast,,Y,Y,1,APHRODITA,129194,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,APHRODITIDAE
4/27/2021,197,170710,NCCA15-1089,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,1,APHRODITA,129194,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,APHRODITIDAE
4/27/2021,197,175812,NCCA15-1059,1,2015,6-Aug-15,Estuarine,ME,Northeast,,Y,Y,3,APHRODITA,129194,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,APHRODITIDAE
4/27/2021,197,174663,NCCA15-2061,1,2015,30-Jul-15,Estuarine,ME,Northeast,,Y,Y,2,APHRODITA,129194,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,APHRODITIDAE
4/27/2021,1970,170711,NCCA15-1090,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,3,PROSTHIOSTOMUM LATOCELIS,483867,,EST,PLATYHELMINTHES,RHABDITOPHORA,POLYCLADIDA,PROSTHIOSTOMIDAE
4/27/2021,1971,1000081,NCCA15-2647,1,2015,21-Jul-15,Estuarine,OR,West,,Y,Y,1,PROSTOMA,162630,,EST,NEMERTEA,ENOPLA,MONOSTILIFERA,PROSTOMATIDAE
4/27/2021,1974,179695,NCCA15-2595,1,2015,31-Aug-15,Estuarine,CA,West,,Y,Y,1,PROTODORVILLEA GRACILIS,334643,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
4/27/2021,1975,176756,NCCA15-1650,1,2015,12-Aug-15,Estuarine,FL,Southeast,,Y,Y,9,PROTODORVILLEA KEFERSTEINI,130041,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
4/27/2021,1975,177140,NCCA15-1683,2,2015,18-Aug-15,Estuarine,FL,Gulf,,N,Y,8,PROTODORVILLEA KEFERSTEINI,130041,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
4/27/2021,1975,176250,NCCA15-2166,1,2015,10-Aug-15,Estuarine,DE,Northeast,,Y,Y,1,PROTODORVILLEA KEFERSTEINI,130041,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,DORVILLEIDAE
4/27/2021,1976,176492,NCCA15-2332,1,2015,11-Aug-15,Estuarine,FL,Gulf,,Y,Y,1,PROTOHAUSTORIUS,158135,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1976,175212,MACA15-3071,1,2015,15-Sep-15,Estuarine,MA,Northeast,,Y,Y,1,PROTOHAUSTORIUS,158135,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1977,169780,NCCA15-1304,1,2015,24-Jun-15,Estuarine,FL,Gulf,,Y,Y,30,PROTOHAUSTORIUS BOUSFIELDI,421477,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1977,170842,NCCA15-1308,1,2015,2-Jul-15,Estuarine,FL,Gulf,,Y,Y,1,PROTOHAUSTORIUS BOUSFIELDI,421477,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1978,178991,NCCA15-1065,1,2015,27-Aug-15,Estuarine,ME,Northeast,,Y,Y,94,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1978,176650,NCCA15-1050,1,2015,13-Aug-15,Estuarine,ME,Northeast,,Y,Y,8,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1978,171234,MACA15-3005,1,2015,7-Jul-15,Estuarine,MA,Northeast,,Y,Y,3,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1978,178790,MACA15-3082,1,2015,27-Aug-15,Estuarine,MA,Northeast,,Y,Y,66,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1978,168680,NCCA15-2046,1,2015,15-Jun-15,Estuarine,ME,Northeast,,Y,Y,1,PROTOHAUSTORIUS DEICHMANNAE,158136,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,1000110,NCCA15-2108,1,2015,28-Jul-15,Estuarine,NY,Northeast,,Y,Y,1,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,180372,NCCA15-2107,1,2015,31-Aug-15,Estuarine,NY,Northeast,,Y,Y,18,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,172945,MACA15-3008,1,2015,17-Jul-15,Estuarine,MA,Northeast,,Y,Y,14,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,176700,NCCA15-1567,2,2015,10-Aug-15,Estuarine,CT,Northeast,,N,Y,3,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,1000106,NCCA15-1569,1,2015,28-Jul-15,Estuarine,NY,Northeast,,Y,Y,12,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,174485,NCCA15-2137,1,2015,29-Jul-15,Estuarine,NJ,Northeast,,Y,Y,6,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,182060,MACA15-3001,2,2015,10-Sep-15,Estuarine,MA,Northeast,,N,Y,15,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169540,NCCA15-1185,1,2015,22-Jun-15,Estuarine,NC,Southeast,,Y,Y,1,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169842,NCCA15-2164,1,2015,22-Jun-15,Estuarine,DE,Northeast,,Y,Y,88,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,174470,NCCA15-2167,1,2015,28-Jul-15,Estuarine,DE,Northeast,,Y,Y,1,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169292,MACA15-3037,1,2015,16-Jun-15,Estuarine,MA,Northeast,,Y,Y,26,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169342,MACA15-3039,1,2015,18-Jun-15,Estuarine,MA,Northeast,,Y,Y,90,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169300,MACA15-3001,1,2015,18-Jun-15,Estuarine,MA,Northeast,,Y,Y,54,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,1000103,NCCA15-1567,1,2015,22-Jul-15,Estuarine,CT,Northeast,,Y,Y,1,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,178910,NCCA15-2161,1,2015,27-Aug-15,Estuarine,NJ,Northeast,,Y,Y,73,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,171042,NCCA15-1193,1,2015,2-Jul-15,Estuarine,FL,Southeast,,Y,Y,33,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,169291,MACA15-3036,1,2015,16-Jun-15,Estuarine,MA,Northeast,,Y,Y,1,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,176931,NCCA15-2105,1,2015,20-Aug-15,Estuarine,NY,Northeast,,Y,Y,2,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,1979,177660,SCCA15-5365,1,2015,20-Aug-15,Estuarine,SC,Southeast,,Y,Y,24,PROTOHAUSTORIUS WIGLEYI,158137,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HAUSTORIIDAE
4/27/2021,198,175412,NCCA15-2056,1,2015,4-Aug-15,Estuarine,ME,Northeast,,Y,Y,1,APHRODITA HASTATA,157181,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,APHRODITIDAE
4/27/2021,1980,172307,NCCA15-2611,1,2015,14-Jul-15,Estuarine,CA,West,,Y,Y,36,PROTOHYALE (PROTOHYALE) FREQUENS,491479,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
4/27/2021,1980,172662,NCCA15-1097,1,2015,15-Jul-15,Estuarine,CA,West,,Y,Y,44,PROTOHYALE (PROTOHYALE) FREQUENS,491479,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
4/27/2021,1980,172847,NCCA15-2614,1,2015,16-Jul-15,Estuarine,CA,West,,Y,Y,24,PROTOHYALE (PROTOHYALE) FREQUENS,491479,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
4/27/2021,1980,170711,NCCA15-1090,1,2015,30-Jun-15,Estuarine,CA,West,,Y,Y,21,PROTOHYALE (PROTOHYALE) FREQUENS,491479,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALIDAE
