PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,FINAL_GRAB_AREA,GRAB_DEPTH,GRAB_TYPE,GRABS,SIEVE_SIZE,NOT_COLLECTED,SALINITY,BENT_COMMENT,SHIP_COMMENT
8/23/2024,2015017,NCA_NY-10279,NCA20_NY-20054,1,9/24/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,31.05,Benthic fish was collected and removed,
8/23/2024,2015018,NCA_NY-10227,NCA20_NY-10025,1,9/24/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,17.94,,
8/23/2024,2015019,NGL_WI-10132,CBS20_WI-10003,1,9/25/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015020,NGL_WI-10143,CBS20_WI-10055,1,9/25/2020,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2015021,NGL_WI-10135,CBS20_WI-10067,1,9/25/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015022,NGL_WI-10144,CBS20_WI-10011,1,9/25/2020,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015023,NCA_MD-10131,NCA20_MD-10022,1,9/24/2020,MD,MARINE,0.044,10,VAN_VEEN,1,,,0.58,,
8/23/2024,2015024,NCA_NY-10222,NCA20_NY-10020,1,9/25/2020,NY,MARINE,,,,,,Y,27.98,Unable to collect sample due to rocky bottom. Attempted several ponar grabs in all three zones.,
8/23/2024,2015025,NCA_NY-10224,NCA20_NY-10022,1,9/25/2020,NY,MARINE,0.052,8.5,STANDARD_PONAR,1,,,17.91,,
8/23/2024,2015026,NCA_NY-10288,NCA20_NY-20063,1,9/25/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,31.53,,
8/23/2024,2015027,NCA_NY-10266,NCA20_NY-20041,1,9/25/2020,NY,MARINE,0.052,15,STANDARD_PONAR,1,,,31.17,,
8/23/2024,2015028,NCA_NY-10283,NCA20_NY-20058,1,9/25/2020,NY,MARINE,0.052,9,STANDARD_PONAR,1,,,31.51,,
8/23/2024,2015041,NCA_LA-10172,NCA20_LA-10014,1,9/25/2020,LA,MARINE,0.046,4.75,OTHER: PETITE PONAR,2,,,29.94,Multiple attempts to get a benthic grab of >7cm but unable to due to compact sand. We would recommend bringing a standard Ponar for next sampling event.,
8/23/2024,2015042,NCA_LA-10175,NCA20_LA-10016,1,9/26/2020,LA,MARINE,0.046,5,OTHER: PETITE PONAR,2,,,30.16,Attempted to get sediment at multiple locations but unable to get >5cm due to hard sand. We would recommend bringing a standard Ponar for next sampling event.,
8/23/2024,2015043,NCA_LA-10249,NCA20_LA-10043,1,9/25/2020,LA,MARINE,0.046,6,OTHER: PETITE PONAR,2,,,30.05,Attempted in multiple locations to get >7cm but unable to. We would recommend bringing a standard Ponar for next sampling event.,
8/23/2024,2015044,NCA_LA-10253,NCA20_LA-10047,1,9/26/2020,LA,MARINE,0.046,6,OTHER: PETITE PONAR,2,,,30.29,Collected from multiple spots but could not get a grab >6cm. We would recommend bringing a standard Ponar for next sampling event.,
8/23/2024,2015045,NCA_LA-10240,NCA20_LA-10034,1,9/27/2020,LA,MARINE,0.046,2.25,OTHER: PETITE PONAR,2,,,29.92,Attempted to get sediment in multiple locations but unable to get a depth of >2.5cm. We would recommend bringing a standard Ponar for next sampling event.,
8/23/2024,2015047,NCA_NC-10133,NCA20_NC-10017,1,9/28/2020,NC,MARINE,0.044,7,VAN_VEEN,1,,,0.04,,
8/23/2024,2015048,NCA_RI-10117,NCA20_RI-10006,1,9/27/2020,RI,MARINE,0.052,12,STANDARD_PONAR,1,,,29.01,,
8/23/2024,2015049,NCA_FL-10286,NCA20_FL-10071,1,9/27/2020,FL,MARINE,0.0364,13,OTHER: 6 INCH CORE,2,,,32.48,,
8/23/2024,2015050,NCA_MA-10193,NCA20_MA-10035,1,9/28/2020,MA,MARINE,0.052,7,STANDARD_PONAR,1,,,29.33,,
8/23/2024,2015051,NCA_FL-10315,NCA20_FL-10111,1,9/27/2020,FL,MARINE,0.0364,7,OTHER: 6 INCH CORE,2,,,32.24,,
8/23/2024,2015052,NCA_NC-10119,NCA20_NC-10002,2,9/28/2020,NC,MARINE,0.044,7,VAN_VEEN,1,,,15.62,,
8/23/2024,2015053,NCA_LA-10306,NCA20_LA-10130,1,9/28/2020,LA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,22.46,"29.99027, -89.28414",
8/23/2024,2015054,NCA_LA-10260,NCA20_LA-10054,1,9/28/2020,LA,MARINE,0.046,7,OTHER: PETITE PONAR,2,,,21.49,"29.95084, -89.31040",
8/23/2024,2015055,NCA_LA-10277,NCA20_LA-10071,1,9/28/2020,LA,MARINE,0.046,8,OTHER: PETITE PONAR,2,,,24.77,"29.95878, -89.24854; multiple attempts within primary and secondary zones, area surrounded by oyster beds",
8/23/2024,2015056,NCA_NY-10274,NCA20_NY-20049,1,9/27/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,32.13,,
8/23/2024,2015057,NCA_NY-10262,NCA20_NY-20037,1,9/27/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,29.92,,
8/23/2024,2015058,NCA_NY-10291,NCA20_NY-20066,1,9/27/2020,NY,MARINE,0.052,14,STANDARD_PONAR,1,,,32.19,,
8/23/2024,2015059,NCA_NY-10270,NCA20_NY-20045,1,9/27/2020,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,32.1,,
8/23/2024,2015061,NCA_MD-10097,NCA20_MD-10002,2,9/29/2020,MD,MARINE,0.044,7,VAN_VEEN,1,,,13.01,,
8/23/2024,2015067,NCA_NC-10170,NCA20_NC-10036,1,9/30/2020,NC,MARINE,0.044,8,VAN_VEEN,1,,,16.09,,
8/23/2024,2015068,NCA_LA-10279,NCA20_LA-10073,1,9/30/2020,LA,MARINE,0.04,8,OTHER: EKMAN,2,,,19.12,,
8/23/2024,2015069,NCA_LA-10264,NCA20_LA-10058,1,9/30/2020,LA,MARINE,0.04,7,OTHER: EKMAN,2,,,16.58,"30.02811, -89.30882",
8/23/2024,2015070,NCA_LA-10171,NCA20_LA-10013,1,9/30/2020,LA,MARINE,0.04,5.5,OTHER: EKMAN,2,,,20.07,"Multiple attempts in all zones with two sampler types; best grabs = 5-6cm; 30.02624, 89.19541",
8/23/2024,2015071,NCA_LA-10243,NCA20_LA-10037,1,10/1/2020,LA,MARINE,0.04,7.25,OTHER: EKMAN,2,,,12.28,"30.16179, -89.37346",
8/23/2024,2015072,NCA_LA-10244,NCA20_LA-10038,1,10/1/2020,LA,MARINE,0.04,8.5,OTHER: EKMAN,2,,,17.7,"Multiple attempts in all zones; site surrounded and covering major oyster reef; 30.17583, -89.21835",
8/23/2024,2015169,NCA_NC-10123,NCA20_NC-10014,1,6/1/2021,NC,MARINE,0.044,7.5,VAN_VEEN,1,,,7.6,,
8/23/2024,2015200,NCA_FL-10208,NCA20_FL-10030,1,6/4/2021,FL,MARINE,0.0546,14,OTHER: 6 INCH CORE,3,,,29.14,3 Benthic grabs were taken. Depth of grab one was 14cm. Depth of grab two was 14cm. Depth of grab three was 13cm.,
8/23/2024,2015202,NCA_NY-10312,NCA21_NY-30094,1,6/3/2021,NY,MARINE,0.052,8,STANDARD_PONAR,1,,,25.4,,
8/23/2024,2015203,NCA_NY-10306,NCA21_NY-30033,1,6/4/2021,NY,MARINE,0.052,12.8,STANDARD_PONAR,1,,,25.3,,
8/23/2024,2015204,NCA_NY-10318,NCA21_NY-30100,1,6/4/2021,NY,MARINE,0.052,12.8,STANDARD_PONAR,1,,,25.3,,
8/23/2024,2015205,NCA_NC-10164,NCA20_NC-10030,1,6/3/2021,NC,MARINE,0.044,9.8,VAN_VEEN,1,,,0.17,,
8/23/2024,2015214,NCA_NY-10319,NCA21_NY-30101,1,6/7/2021,NY,MARINE,0.052,12,STANDARD_PONAR,1,,,25.7,,
8/23/2024,2015215,NCA_NY-10305,NCA21_NY-30032,1,6/7/2021,NY,MARINE,0.052,12,STANDARD_PONAR,1,,,25.6,,
8/23/2024,2015216,NCA_NY-10310,NCA21_NY-30092,1,6/6/2021,NY,MARINE,0.052,12.8,STANDARD_PONAR,1,,,24.8,,
8/23/2024,2015217,NCA_NY-10324,NCA21_NY-30106,1,6/6/2021,NY,MARINE,0.052,11,STANDARD_PONAR,1,,,24.6,,
8/23/2024,2015221,NCA_FL-10330,PPB20_FL-20004,1,6/7/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,12.07,,
8/23/2024,2015222,NCA_NC-10163,NCA20_NC-10029,1,6/7/2021,NC,MARINE,0.044,10,VAN_VEEN,1,,,16.73,,
8/23/2024,2015223,NCA_FL-10332,PPB20_FL-20007,1,6/7/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,24.11,,
8/23/2024,2015224,NCA_FL-10338,PPB20_FL-20015,1,6/7/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,5.93,,
8/23/2024,2015225,NCA_FL-10321,PPB20_FL-20016,1,6/7/2021,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,18.01,,
8/23/2024,2015226,NCA_FL-10200,NCA20_FL-10015,1,6/23/2021,FL,MARINE,0.044,11,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,13.16,Brown film on surface of sediment.,
8/23/2024,2015229,NCA_FL-10324,PPB20_FL-20019,1,6/7/2021,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,24.2,,2 Bottles
8/23/2024,2015233,NCA_FL-10323,PPB20_FL-20018,1,6/7/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,29.18,Sampler was over penetrating into soft sediment. Used floats and tried to approximately top 2 cm,
8/23/2024,2015234,NCA_FL-10329,PPB20_FL-20003,1,6/8/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.17,,
8/23/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,10.6,,
8/23/2024,2015238,NCA_FL-10326,PPB20_FL-20021,1,6/8/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,19.87,,
8/23/2024,2015239,NCA_FL-10322,PPB20_FL-20017,1,6/8/2021,FL,MARINE,0.044,8,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,17.9,,
8/23/2024,2015240,NCA_FL-10336,PPB20_FL-20012,1,6/8/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,1.42,,
8/23/2024,2015247,NCA_FL-10325,PPB20_FL-20020,1,6/8/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,25.3,,
8/23/2024,2015248,NCA_OR-10185,NCA20_OR-10006,1,6/8/2021,OR,MARINE,0.1,9,VAN_VEEN,1,,,28.8,,
8/23/2024,2015252,NCA_FL-10337,PPB20_FL-20014,1,6/9/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,23.5,,
8/23/2024,2015260,NCA_AL-10180,PPB20_AL-20009,1,6/9/2021,AL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,8.6,,
8/23/2024,2015261,NCA_AL-10177,PPB20_AL-20001,1,6/9/2021,AL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,19,,
8/23/2024,2015265,NCA_FL-10301,NCA20_FL-10097,1,6/9/2021,FL,MARINE,0.044,7,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,30.82,,
8/23/2024,2015268,NCA_NY-10329,NCA21_NY-30111,1,6/9/2021,NY,MARINE,0.052,12,STANDARD_PONAR,1,,,25.2,,
8/23/2024,2015269,NCA_AL-10182,PPB20_AL-20025,1,6/9/2021,AL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,15.2,,
8/23/2024,2015270,NCA_NY-10332,NCA21_NY-30114,1,6/9/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,25.4,,
8/23/2024,2015271,NCA_NY-10315,NCA21_NY-30097,1,6/8/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,25.6,,
8/23/2024,2015272,NCA_NY-10321,NCA21_NY-30103,1,6/8/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,25.4,,
8/23/2024,2015273,NCA_NC-10124,NCA20_NC-10003,1,6/8/2021,NC,MARINE,0.044,7,VAN_VEEN,1,,,27.54,,
8/23/2024,2015274,NCA_NC-10173,NCA20_NC-10039,1,6/8/2021,NC,MARINE,0.044,9.7,VAN_VEEN,1,,,30.24,,
8/23/2024,2015275,NCA_FL-10331,PPB20_FL-20005,1,6/9/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,13.1,,
8/23/2024,2015276,NCA_AL-10179,PPB20_AL-20006,1,6/9/2021,AL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,22.7,,
8/23/2024,2015277,NCA_OR-10184,NCA20_OR-10005,1,6/9/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,33.3,Scraped off top 7-8cm of sediment for benthics from exposed mudflat during low tide. Used delimiter/quadrat to define 0.1m2 sample collection area.,
8/23/2024,2015294,NCA_AL-10178,PPB20_AL-20002,1,6/10/2021,AL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,26.5,,
8/23/2024,2015297,NCA_NY-10309,NCA21_NY-30091,1,6/10/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,26.3,,
8/23/2024,2015298,NCA_NY-10308,NCA21_NY-30035,1,6/10/2021,NY,MARINE,0.052,6,STANDARD_PONAR,1,,,26.7,"Multiple smaller grabs, the best one used for benthic despite being short of 7.0 cm.",
8/23/2024,2015299,NCA_FL-10334,PPB20_FL-20010,1,6/10/2021,FL,MARINE,0.044,9,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,26.8,,
8/23/2024,2015300,NCA_AL-10181,PPB20_AL-20013,1,6/10/2021,AL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,23.5,,
8/23/2024,2015302,NCA_FL-10328,PPB20_FL-20023,1,6/10/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,29,,
8/23/2024,2015303,NCA_FL-10335,PPB20_FL-20011,1,6/10/2021,FL,MARINE,0.044,8.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,13.8,,
8/23/2024,2015304,NCA_FL-10327,PPB20_FL-20022,1,6/10/2021,FL,MARINE,0.044,7.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,30.7,,2 Bottles
8/23/2024,2015306,NCA_FL-10268,NCA20_FL-10053,1,6/9/2021,FL,MARINE,0.044,12,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,29.39,,
8/23/2024,2015314,NCA_NY-10331,NCA21_NY-30113,1,6/11/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,26.7,,
8/23/2024,2015317,NGL_MI-10585,GBA20-10542,1,6/7/2021,MI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,,
8/23/2024,2015318,NGL_MI-10584,GBA20-10541,1,6/7/2021,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015319,NGL_MI-10582,GBA20-10539,1,6/7/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015320,NGL_MI-10580,GBA20-10533,1,6/7/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,Benthic sample from within primary zone. Sed chem 25% primary and 75% between 300-500 m zone.,
8/23/2024,2015321,NGL_WI-10161,GBA20-10532,1,6/10/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2015322,NGL_MI-10579,GBA20-10531,1,6/8/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015326,NGL_WI-10159,GBA20-10529,1,6/9/2021,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015327,NGL_MI-10583,GBA20-10540,1,6/9/2021,MI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,,
8/23/2024,2015328,NGL_WI-10150,GBA20-10513,1,6/11/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015329,NGL_WI-10154,GBA20-10519,1,6/11/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015330,NGL_WI-10160,GBA20-10530,1,6/11/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015331,NGL_WI-10156,GBA20-10522,1,6/11/2021,WI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015332,NGL_WI-10163,GBA20-10536,1,6/11/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015333,NGL_WI-10165,GBA20-10538,1,6/11/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015335,NGL_MI-10569,GBA20-10510,1,6/12/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,All benthos and sediment samples collected from site of second video.,
8/23/2024,2015336,NGL_MI-10578,GBA20-10527,1,6/12/2021,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015337,NGL_MI-10581,GBA20-10535,1,6/12/2021,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2015338,NGL_MI-10587,ISA20-16,1,6/12/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015339,NGL_MI-10611,ISA20-40,1,6/12/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015345,NGL_WI-10153,GBA20-10518,1,6/13/2021,WI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2015346,NGL_WI-10157,GBA20-10526,1,6/13/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015347,NGL_WI-10162,GBA20-10534,1,6/13/2021,WI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015348,NGL_WI-10148,GBA20-10501,1,6/13/2021,WI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015349,NGL_WI-10158,GBA20-10528,1,6/10/2021,WI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015350,NGL_WI-10149,GBA20-10509,1,6/13/2021,WI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,,
8/23/2024,2015351,NGL_MI-10571,GBA20-10512,1,6/8/2021,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,Benthos and all sediment chem taken in 100-500 mm zone.,
8/23/2024,2015357,NCA_NY-10323,NCA21_NY-30105,1,6/11/2021,NY,MARINE,0.052,10,STANDARD_PONAR,1,,,26.9,,
8/23/2024,2015359,NCA_OR-10198,NCA20_OR-10018,1,6/10/2021,OR,MARINE,0.1,10,VAN_VEEN,1,,,26.2,Large clam was discovered smashed in grab after sample was ~50% processed.  Likely broken by grab on first attempt.  Grab was deemed level & successful for BENT.,
8/23/2024,2015360,NGL_WI-10164,GBA20-10537,1,6/8/2021,WI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015361,NCA_NY-10328,NCA21_NY-30110,1,6/14/2021,NY,MARINE,0.052,12,STANDARD_PONAR,1,,,26.2,,
8/23/2024,2015362,NCA_NY-10326,NCA21_NY-30108,1,6/13/2021,NY,MARINE,0.052,6.9,STANDARD_PONAR,1,,,26.4,,
8/23/2024,2015363,NCA_NY-10320,NCA21_NY-30102,1,6/13/2021,NY,MARINE,0.052,7.5,STANDARD_PONAR,1,,,26.2,,
8/23/2024,2015364,NCA_NY-10303,NCA21_NY-30030,1,6/14/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,26.3,,
8/23/2024,2015378,NCA_FL-10209,NCA20_FL-10031,1,6/15/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,27.14,Brown film on surface of sediment.,
8/23/2024,2015385,NCA_NY-10322,NCA21_NY-30104,1,6/15/2021,NY,MARINE,0.052,11,STANDARD_PONAR,1,,,26.2,"Multiple grabs in primary zone returned only shells, found soft sediment 98m from x-site.",
8/23/2024,2015386,NCA_NY-10330,NCA21_NY-30112,1,6/15/2021,NY,MARINE,0.052,12.5,STANDARD_PONAR,1,,,26.3,,
8/23/2024,2015387,NCA_FL-10298,NCA20_FL-10083,1,6/15/2021,FL,MARINE,0.044,9.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,28.39,,
8/23/2024,2015389,NCA_OR-10221,NCA20_OR-10042,1,6/15/2021,OR,MARINE,0.1,7,OTHER: HAND SAMPLE WITH QUADRAT,1,,,6.8,,
8/23/2024,2015395,NGL_MI-10566,GBA20-10506,1,6/8/2021,MI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015404,NGL_MI-10630,ISA20-13,1,6/9/2021,MI,GREAT_LAKES,,,,,,Y,,"Rocks, shells, algae",
8/23/2024,2015405,NGL_MI-10598,ISA20-27,1,6/9/2021,MI,GREAT_LAKES,,,,,,Y,,"Shells, rock, algae, no sediment collected",
8/23/2024,2015406,NGL_MI-10594,ISA20-23,1,6/9/2021,MI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015409,NGL_MI-10608,ISA20-37,1,6/9/2021,MI,GREAT_LAKES,,,,,,Y,,"Rocks, no sediment collected",
8/23/2024,2015410,NCA_NY-10316,NCA21_NY-30098,1,6/16/2021,NY,MARINE,0.052,13,STANDARD_PONAR,1,,,26.2,,
8/23/2024,2015412,NCA_NY-10313,NCA21_NY-30095,1,6/16/2021,NY,MARINE,0.052,11,STANDARD_PONAR,1,,,26.1,,
8/23/2024,2015413,NCA_FL-10206,NCA20_FL-10029,1,6/16/2021,FL,MARINE,0.044,10.6,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,32.13,,
8/23/2024,2015414,NCA_FL-10294,NCA20_FL-10079,1,6/16/2021,FL,MARINE,0.044,10.3,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,22.03,"Almost green, very fine mud.",
8/23/2024,2015420,NCA_OR-10187,NCA20_OR-10008,1,6/16/2021,OR,MARINE,,,,,,Y,26.3,Attempted sediment grabs in all three zones. Unable to collect sediment due to uniform rocky bottom throughout our 500m radius.,
8/23/2024,2015427,NCA_DE-10146,NCA20_DE-10001,1,6/16/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,1.15,1L bottle was filled with DI water instead of ambient.,
8/23/2024,2015441,NCA_NY-10327,NCA21_NY-30109,1,6/17/2021,NY,MARINE,0.052,6,STANDARD_PONAR,1,,,25.9,"No attempts were >7cm, kept 4th attempt.",
8/23/2024,2015442,NCA_NY-10304,NCA21_NY-30031,1,6/17/2021,NY,MARINE,0.052,8.5,STANDARD_PONAR,1,,,25.9,,
8/23/2024,2015446,NCA_FL-10212,NCA20_FL-10087,1,6/17/2021,FL,MARINE,0.044,9.5,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,32.14,Very fine mud with very strong smell,
8/23/2024,2015450,NCA_NY-10325,NCA21_NY-30107,1,6/18/2021,NY,MARINE,0.052,10.5,STANDARD_PONAR,1,,,26.6,,
8/23/2024,2015451,NCA_NY-10317,NCA21_NY-30099,1,6/18/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,26.5,,
8/23/2024,2015459,NCA_NY-10307,NCA21_NY-30034,1,6/20/2021,NY,MARINE,0.052,7,STANDARD_PONAR,1,,,26.5,,
8/23/2024,2015460,NCA_NY-10314,NCA21_NY-30096,1,6/20/2021,NY,MARINE,0.052,13,STANDARD_PONAR,1,,,26.8,,
8/23/2024,2015467,NCA_CT-10292,NCA21_CT-30001,1,6/21/2021,CT,MARINE,0.052,13,STANDARD_PONAR,1,,,27.1,,
8/23/2024,2015468,NCA_CT-10313,NCA21_CT-30075,1,6/21/2021,CT,MARINE,0.052,12.8,STANDARD_PONAR,1,,,26.4,,
8/23/2024,2015472,NCA_DE-10152,NCA20_DE-10007,1,6/21/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,26.85,,
8/23/2024,2015473,NCA_DE-10148,NCA20_DE-10003,1,6/21/2021,DE,MARINE,0.044,7,VAN_VEEN,1,,,28.14,,
8/23/2024,2015478,NCA_FL-10283,NCA20_FL-10068,1,6/22/2021,FL,MARINE,0.044,11,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,20.1,Brown film on surface of sediment.,
8/23/2024,2015480,NCA_CT-10312,NCA21_CT-30074,1,6/22/2021,CT,MARINE,0.052,4.5,STANDARD_PONAR,1,,,27.7,"No grabs met the 7cm target, 4th grab used.",
8/23/2024,2015481,NCA_CT-10298,NCA21_CT-30060,1,6/22/2021,CT,MARINE,0.052,5.5,STANDARD_PONAR,1,,,27.8,"No grabs of greater than 7 cm, after 3 attempts the next best sample was used.",
8/23/2024,2015484,NCA_OR-10178,NCA20_OR-10002,1,6/22/2021,OR,MARINE,0.1,12,VAN_VEEN,1,,,2.7,,
8/23/2024,2015505,NGL_WI-10152,GBA20-10517,1,6/10/2021,WI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015506,NGL_MI-10568,GBA20-10508,1,6/6/2021,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015507,NGL_MI-10570,GBA20-10511,1,6/6/2021,MI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015508,NGL_MI-10574,GBA20-10521,1,6/6/2021,MI,GREAT_LAKES,0.052,8,STANDARD_PONAR,1,,,,,
8/23/2024,2015509,NGL_WI-10155,GBA20-10520,1,6/10/2021,WI,GREAT_LAKES,0.052,6,STANDARD_PONAR,1,,,,,
8/23/2024,2015510,NGL_MI-10567,GBA20-10507,1,6/6/2021,MI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015511,NGL_MI-10573,GBA20-10516,1,6/8/2021,MI,GREAT_LAKES,0.052,9,STANDARD_PONAR,1,,,,,
8/23/2024,2015512,NGL_MI-10575,GBA20-10523,1,6/8/2021,MI,GREAT_LAKES,0.052,7,STANDARD_PONAR,1,,,,,
8/23/2024,2015513,NGL_MI-10576,GBA20-10524,1,6/10/2021,MI,GREAT_LAKES,0.052,10,STANDARD_PONAR,1,,,,,
8/23/2024,2015514,NGL_MI-10577,GBA20-10525,1,6/7/2021,MI,GREAT_LAKES,0.052,5,STANDARD_PONAR,1,,,,,
8/23/2024,2015515,NCA_FL-10264,NCA20_FL-10049,1,6/23/2021,FL,MARINE,0.044,10,OTHER: YOUNG-MODIFIED VAN VEEN,1,,,12.36,Brown film on surface of sediment.,
8/23/2024,2015534,NCA_CT-10315,NCA21_CT-30077,1,6/24/2021,CT,MARINE,0.052,11,STANDARD_PONAR,1,,,27.7,,
