PUBLICATION_DATE,UNIQUE_ID,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD,LON_DD,STATION_DEPTH,WTBDY_TYPE,YEAR,DSGN_CYCLE,IND_DOMAIN,EPA_REG,EST_GROUP,EVAL_CAT,FEAT_NM,LAT_DD83,LON_DD83,NCA_REG,NCCA_REG,NEP_OR_ESTUARY_PROGRAM_NAME,NEP_NAT,PROVINCE,SITETYPE,SMALL_EST,STATE_NM,WTBDY_NM,XCOORD,YCOORD,CHES_BAY,DWH_REGION,PENS_PERD_BAY,INDEX_NCCA20,INDEX_LIS
10/3/2024,NCA_NY-10172,2015002,NCA20_NY-10005,1,9/23/2020,NY,41.32897891,-73.98056601,32.2,MARINE,2020,2020,CORE,Region_02,VP_NY_NJ_Harbor,Target_Sampled,Hudson_River,41.32897891,-73.98056601,East_Coast,Northeast,New York-New Jersey Harbor,NEP,Virginian Province,PROB,Large,New York,Hudson River Raritan Bay,1812534.496,639965.438,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10174,2014949,NCA20_NY-10006,1,9/20/2020,NY,40.70270331,-74.01991184,10.5,MARINE,2020,2020,CORE,Region_02,VP_NY_NJ_Harbor,Target_Sampled,Hudson_River,40.70270331,-74.01991184,East_Coast,Northeast,New York-New Jersey Harbor,NEP,Virginian Province,PROB,Large,New York,Hudson River Raritan Bay,1825428.678,570957.79,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10189,2015012,NCA20_NY-10007,1,9/24/2020,NY,41.17912303,-72.09381181,19.4,MARINE,2020,2020,CORE,Region_02,VP_Other,Target_Sampled,Block_Island_Sound,41.17912303,-72.09381181,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,New York,Block Island Sound,1968862.351,661214.206,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10190,2014860,NCA20_NY-10008,1,9/10/2020,NY,40.68114771,-73.23795291,1.7,MARINE,2020,2020,CORE,Region_02,VP_Other,Target_Sampled,Great_South_Bay,40.68114771,-73.23795291,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,New York,Great South Bay,1889717.817,583894.822,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10178,2014995,NCA20_NY-10009,1,9/23/2020,NY,41.08597702,-72.28959185,4,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Gardiners_Bay,41.08597702,-72.28959185,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Large,New York,Gardiners Bay,1955650.738,647068.522,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10179,2014996,NCA20_NY-10010,1,9/23/2020,NY,41.06386453,-72.15700274,7.6,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Gardiners_Bay,41.06386453,-72.15700274,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Large,New York,Gardiners Bay,1966971.685,647406.139,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10180,2014963,NCA20_NY-10011,1,9/21/2020,NY,41.00231195,-72.329113,6.8,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Noyack_Bay,41.00231195,-72.329113,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1954768.077,637177.038,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10181,2014959,NCA20_NY-10012,1,9/20/2020,NY,40.98724217,-72.5001785,1.6,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Great_Peconic_Bay,40.98724217,-72.5001785,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1941344.529,632034.689,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10216,2014870,NCA20_NY-10014,1,9/11/2020,NY,40.71928116,-72.9990702,1.7,MARINE,2020,2020,CORE,Region_02,VP_Other,Target_Sampled,Great South Bay,40.71928116,-72.9990702,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Large,New York,Great South Bay,1908139.665,592815.8521,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10217,2015013,NCA20_NY-10015,1,9/24/2020,NY,41.15817536,-72.17800497,19.8,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Gardiners Bay,41.15817536,-72.17800497,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Large,New York,Gardiners Bay,1962656.242,657200.9723,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10219,2015003,NCA20_NY-10017,1,9/23/2020,NY,40.60030409,-74.19730518,2,MARINE,2020,2020,CORE,Region_02,VP_NY_NJ_Harbor,Target_Sampled,Arthur Kill,40.60030409,-74.19730518,East_Coast,Northeast,New York-New Jersey Harbor,NEP,Virginian Province,PROB,Small,New York,Hudson River Raritan Bay,1813565.006,556395.3098,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10220,2014950,NCA20_NY-10018,1,9/20/2020,NY,40.77859706,-73.94173552,10.9,MARINE,2020,2020,CORE,Region_02,VP_NY_NJ_Harbor,Target_Sampled,Harlem River,40.77859706,-73.94173552,East_Coast,Northeast,New York-New Jersey Harbor,NEP,Virginian Province,PROB,Small,New York,Hudson River Raritan Bay,1829849.119,580733.9315,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10221,2014975,NCA20_NY-10019,1,9/22/2020,NY,40.82460972,-72.57601755,1.9,MARINE,2020,2020,CORE,Region_02,VP_Other,Target_Sampled,Shinnecock Bay,40.82460972,-72.57601755,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,New York,Shinnecock Bay,1939650.597,612826.3666,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10222,2015024,NCA20_NY-10020,1,9/25/2020,NY,41.08965639,-72.06795146,5.7,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Napeague Bay,41.08965639,-72.06795146,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1973442.899,652049.4109,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10223,2014889,NCA20_NY-10021,1,9/13/2020,NY,40.60558149,-73.55262358,2.3,MARINE,2020,2020,CORE,Region_02,VP_Other,Target_Sampled,Hempstead Bay,40.60558149,-73.55262358,East_Coast,Northeast,Not_NEP,Not_NEP,Virginian Province,PROB,Small,New York,Hempstead Bay,1866065.499,569451.3706,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10224,2015025,NCA20_NY-10022,1,9/25/2020,NY,40.8981633,-72.50307576,3.5,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Great Peconic Bay,40.8981633,-72.50307576,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1943551.336,622303.8885,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10227,2015018,NCA20_NY-10025,1,9/24/2020,NY,41.01761295,-72.11773569,6.5,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Napeague Bay,41.01761295,-72.11773569,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1971430.466,643203.4121,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10228,2014921,NCA20_NY-10026,1,9/16/2020,NY,41.05888517,-72.41602907,1.8,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Shelter Sound,41.05888517,-72.41602907,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1946182.755,641532.9479,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10229,2014922,NCA20_NY-10027,1,9/16/2020,NY,41.03853029,-72.32957227,8.4,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Shelter Sound,41.03853029,-72.32957227,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1953731.24,641097.8814,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10246,2014958,NCA20_NY-10053,1,9/20/2020,NY,40.95194065,-72.54626454,1,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Great Peconic Bay,40.95194065,-72.54626454,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1938580.699,627260.9729,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10247,2015015,NCA20_NY-10054,1,9/24/2020,NY,41.0256872,-72.09554359,2.1,MARINE,2020,2020,CORE,Region_02,VP_Peconic Estuary,Target_Sampled,Napeague Bay,41.0256872,-72.09554359,East_Coast,Northeast,Peconic Estuary Program,NEP,Virginian Province,PROB,Small,New York,Gardiners Bay,1972998.573,644539.6269,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
10/3/2024,NCA_NY-10261,2014900,NCA20_NY-20036,1,9/15/2020,NY,40.99747164,-72.55787044,1,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Mattituck Creek,40.99747164,-72.55787044,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1936396.029,631968.3404,,Outside Gulf Coast,,,Y
10/3/2024,NCA_NY-10262,2015057,NCA20_NY-20037,1,9/27/2020,NY,40.88912848,-73.56462113,1.1,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Mill Neck Creek,40.88912848,-73.56462113,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1857659.237,600091.0511,,Outside Gulf Coast,,,Y
10/3/2024,NCA_NY-10263,2014879,NCA20_NY-20038,1,9/14/2020,NY,40.91033286,-73.41028485,8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Huntington Bay,40.91033286,-73.41028485,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1869638.466,605425.877,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10264,2014961,NCA20_NY-20039,1,9/21/2020,NY,40.82669809,-73.8122453,1.7,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Eastchester Bay,40.82669809,-73.8122453,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1839149.405,588475.1688,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10265,2014890,NCA20_NY-20040,1,9/14/2020,NY,40.96208231,-73.09162106,6.9,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Port Jefferson Harbor,40.96208231,-73.09162106,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1894120.097,617365.8212,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10266,2015027,NCA20_NY-20041,1,9/25/2020,NY,40.87629536,-73.51295428,2.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Oyster Bay Harbor,40.87629536,-73.51295428,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1862194.116,599705.0853,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10267,2014861,NCA20_NY-20042,1,9/10/2020,NY,40.9161023,-73.38315825,9.3,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Northport Bay,40.9161023,-73.38315825,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1871688.768,606587.7291,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10268,2014919,NCA20_NY-20043,1,9/16/2020,NY,40.85365543,-73.64675725,1.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Hempstead Harbor,40.85365543,-73.64675725,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1851910.246,594625.3052,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10269,2014902,NCA20_NY-20044,1,9/15/2020,NY,40.90806331,-73.1754485,1.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Stony Brook Creek,40.90806331,-73.1754485,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1888761.977,609822.6381,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10270,2015059,NCA20_NY-20045,1,9/27/2020,NY,40.87712573,-73.47180252,2.9,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Cold Spring Harbor,40.87712573,-73.47180252,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1865516.116,600602.5745,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10271,2014876,NCA20_NY-20046,1,9/13/2020,NY,40.91561826,-73.37504421,4.9,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Northport Bay,40.91561826,-73.37504421,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1872360.307,606694.8886,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10272,2014924,NCA20_NY-20047,1,9/17/2020,NY,40.83537028,-73.74302458,6,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Manhassett Bay,40.83537028,-73.74302458,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1844556.625,590761.5022,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10274,2015056,NCA20_NY-20049,1,9/27/2020,NY,40.90288471,-73.48644284,7.7,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Cold Spring Harbor,40.90288471,-73.48644284,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1863649.561,603119.2936,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10275,2014966,NCA20_NY-20050,1,9/21/2020,NY,40.94489018,-73.72918163,4.7,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Mamaroneck River,40.94489018,-73.72918163,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1842834.884,602959.4764,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10276,2014926,NCA20_NY-20051,1,9/17/2020,NY,40.84111782,-73.73080609,3.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Manhassett Bay,40.84111782,-73.73080609,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1845401.189,591624.7877,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10277,2015016,NCA20_NY-20052,1,9/24/2020,NY,40.89095643,-73.5442586,4.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Oyster Bay Harbor,40.89095643,-73.5442586,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1859265.86,600688.2773,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10278,2014880,NCA20_NY-20053,1,9/14/2020,NY,40.88895429,-73.42001248,4.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Huntington Harbor,40.88895429,-73.42001248,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1869412.057,602907.766,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10279,2015017,NCA20_NY-20054,1,9/24/2020,NY,40.88908481,-73.53925699,7.9,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Oyster Bay Harbor,40.88908481,-73.53925699,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1859721.315,600582.3776,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10280,2014862,NCA20_NY-20055,1,9/10/2020,NY,40.919551,-73.39852454,6.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Northport Bay,40.919551,-73.39852454,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1870350.2,606660.5081,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10281,2014875,NCA20_NY-20056,1,9/13/2020,NY,40.90840775,-73.37813789,1.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Northport Bay,40.90840775,-73.37813789,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1872299.535,605849.2634,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10282,2014936,NCA20_NY-20057,1,9/18/2020,NY,40.81742821,-73.71517549,3.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Manhassett Bay,40.81742821,-73.71517549,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1847289.068,589348.0481,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10283,2015028,NCA20_NY-20058,1,9/25/2020,NY,40.90128699,-73.50248425,14.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Cold Spring Harbor,40.90128699,-73.50248425,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1862388.54,602630.8962,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10284,2014960,NCA20_NY-20059,1,9/21/2020,NY,40.79953965,-73.76916728,3,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Little Neck Bay,40.79953965,-73.76916728,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1843359.861,586350.9957,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10286,2014962,NCA20_NY-20061,1,9/21/2020,NY,40.85315095,-73.81550679,2.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Eastchester Bay,40.85315095,-73.81550679,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1838198.709,591294.108,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10287,2014891,NCA20_NY-20062,1,9/14/2020,NY,40.96245045,-73.10020252,1.7,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Port Jefferson Harbor,40.96245045,-73.10020252,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1893414.514,617234.8469,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10288,2015026,NCA20_NY-20063,1,9/25/2020,NY,40.89612787,-73.49580143,4.6,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Cold Spring Harbor,40.89612787,-73.49580143,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1863066.913,602200.2701,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10289,2014918,NCA20_NY-20064,1,9/16/2020,NY,40.85156789,-73.66552734,7.9,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Hempstead Harbor,40.85156789,-73.66552734,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1850438.377,594032.333,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10290,2014901,NCA20_NY-20065,1,9/15/2020,NY,40.89429786,-73.20961894,1.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Nissequogue River,40.89429786,-73.20961894,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1886354.924,607646.6296,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10291,2015058,NCA20_NY-20066,1,9/27/2020,NY,40.89334138,-73.47584493,5.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Cold Spring Harbor,40.89334138,-73.47584493,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1864761.29,602288.3577,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10292,2014869,NCA20_NY-20067,1,9/11/2020,NY,40.91555521,-73.42622933,8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Huntington Bay,40.91555521,-73.42622933,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Small,New York,Long Island Sound,1868206.133,605680.6877,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10296,2012377,NCA20_NY-20078,1,8/19/2020,NY,41.10472085,-72.46750719,28.4,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.10472085,-72.46750719,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1940764.119,645455.3627,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10297,2012376,NCA20_NY-20079,1,8/19/2020,NY,41.14286494,-72.35375199,16,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.14286494,-72.35375199,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1948900.06,651923.1384,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10298,2012048,NCA20_NY-20080,1,7/27/2020,NY,41.08064291,-72.9194961,29.3,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.08064291,-72.9194961,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1904879.381,633694.951,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10299,2012389,NCA20_NY-20081,1,8/18/2020,NY,40.94841434,-73.16992989,15.5,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,40.94841434,-73.16992989,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1888134.745,614321.0944,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10300,2011931,NCA20_NY-20082,1,7/15/2020,NY,41.03923924,-72.77860314,33.7,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.03923924,-72.77860314,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1917397.467,632029.3216,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10301,2012122,NCA20_NY-20083,1,7/29/2020,NY,40.95954534,-73.56430603,18.4,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,40.95954534,-73.56430603,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1855840.496,607763.8129,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_NY-10302,2011932,NCA20_NY-20084,1,7/15/2020,NY,41.04152173,-72.57805764,17.8,MARINE,2020,2020,CORE,Region_02,VP_Long_Island_Sound,Target_Sampled,Long Island Sound,41.04152173,-72.57805764,East_Coast,Northeast,Long Island Sound Study,NEP,Virginian Province,PROB,Large,New York,Long Island Sound,1933559.049,636340.511,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,Y
10/3/2024,NCA_OR-10177,2015556,NCA20_OR-10001,1,6/23/2021,OR,46.20966831,-123.9381146,8,MARINE,2021,2020,CORE,Region_10,ColP_Lower_Columbia_River,Target_Sampled,Columbia_River,46.20966831,-123.9381146,West_Coast,West,Lower Columbia River Estuary Partnership,NEP,Columbian Province,PROB,Large,Oregon,Columbia River,-2129438.193,1288621.847,Outside Chesapeake Bay,Outside Gulf Coast,Outside PPB,Y,
