PUBLICATION_DATE,STUDY,UID,SITE_ID,PSTL_CODE,VISIT_NO,SAMPLE_ID,YEAR,DATE_COL,NCCA_REG,FEAT_NM,INDEX_NCCA15,INDEX_AP,DEPTH,GRAB_AREA,GRABS,GRAB_TYPE,FINAL_GRAB_AREA,SIEVE_SIZE,SALINITY,QA_FLAG,COMMENT,CONDITION_CODE
44313,Estuarine,175412,NCCA15-2056,ME,1,792244,2015,4-Aug,Northeast,Western_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.3,IM,(blank),OK
44313,Estuarine,175412,NCCA15-2056,ME,1,792244,2015,4-Aug,Northeast,Western_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.3,"IM, IN",(blank),OK
44313,Estuarine,175412,NCCA15-2056,ME,1,792244,2015,4-Aug,Northeast,Western_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.3,"IN, DD",(blank),OK
44313,Estuarine,175412,NCCA15-2056,ME,1,792244,2015,4-Aug,Northeast,Western_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,35.3,(blank),(blank),OK
44313,Estuarine,175416,NCCA15-2249,NC,1,804584,2015,4-Aug,Southeast,Pasquotank_River,Y,Y,8,0.04,1,VAN_VEEN,0.04,0.5,1.2,(blank),(blank),OK
44313,Estuarine,175417,NCCA15-2312,GA,1,802124,2015,4-Aug,Southeast,Turtle_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,(blank),32.4,(blank),(blank),OK
44313,Estuarine,175460,NCCA15-1055,ME,1,802584,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,175460,NCCA15-1055,ME,1,802584,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,175460,NCCA15-1055,ME,1,802584,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IM, IN",(blank),OK
44313,Estuarine,175460,NCCA15-1055,ME,1,802584,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,175460,NCCA15-1055,ME,1,802584,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),10,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,175542,NCCA15-2561,TX,1,784824,2015,5-Aug,Gulf,Matagorda_Bay,Y,(blank),11,0.052,1,STANDARD PONAR,0.052,0.5,17.7,IM,(blank),OK
44313,Estuarine,175542,NCCA15-2561,TX,1,784824,2015,5-Aug,Gulf,Matagorda_Bay,Y,(blank),11,0.052,1,STANDARD PONAR,0.052,0.5,17.7,(blank),(blank),OK
44313,Estuarine,175543,NCCA15-2562,TX,1,803064,2015,5-Aug,Gulf,Matagorda_Bay,Y,(blank),11,0.052,1,STANDARD PONAR,0.052,0.5,25.2,(blank),(blank),OK
44313,Estuarine,175544,NCCA15-2566,TX,1,803044,2015,5-Aug,Gulf,Matagorda_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,27.1,IM,(blank),OK
44313,Estuarine,175544,NCCA15-2566,TX,1,803044,2015,5-Aug,Gulf,Matagorda_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,27.1,(blank),(blank),OK
44313,Estuarine,175549,NCCA15-1189,GA,1,802264,2015,5-Aug,Southeast,St_Simeon_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,175561,NCCA15-2444,LA,1,804204,2015,4-Aug,Gulf,Lake_Pontchartrain,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.5,"IN, DD",(blank),OK
44313,Estuarine,175561,NCCA15-2444,LA,1,804204,2015,4-Aug,Gulf,Lake_Pontchartrain,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.5,(blank),(blank),OK
44313,Estuarine,175562,NCCA15-2199,VA,1,772804,2015,5-Aug,Northeast,Guilford_Creek,Y,(blank),8,0.023,2,OTHER: PETITE PONAR,0.046,0.5,18.01,(blank),(blank),OK
44313,Estuarine,175563,NCCA15-1485,LA,1,804144,2015,5-Aug,Gulf,Lake_Pontchartrain,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.85,(blank),(blank),OK
44313,Estuarine,175564,NCCA15-1481,LA,1,804184,2015,4-Aug,Gulf,Lake_Pontchartrain,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.51,IM,(blank),OK
44313,Estuarine,175564,NCCA15-1481,LA,1,804184,2015,4-Aug,Gulf,Lake_Pontchartrain,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.51,(blank),(blank),OK
44313,Estuarine,175570,NCCA15-2280,NC,1,790284,2015,30-Jul,Southeast,New_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,35.4,IM,(blank),OK
44313,Estuarine,175570,NCCA15-2280,NC,1,790284,2015,30-Jul,Southeast,New_River,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,35.4,(blank),(blank),OK
44313,Estuarine,175640,NCCA15-1566,NY,2,787424,2015,3-Aug,Northeast,Long_Island_Sound,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.57,IM,(blank),OK
44313,Estuarine,175640,NCCA15-1566,NY,2,787424,2015,3-Aug,Northeast,Long_Island_Sound,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.57,IN,(blank),OK
44313,Estuarine,175640,NCCA15-1566,NY,2,787424,2015,3-Aug,Northeast,Long_Island_Sound,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.57,"IN, DD",(blank),OK
44313,Estuarine,175640,NCCA15-1566,NY,2,787424,2015,3-Aug,Northeast,Long_Island_Sound,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.57,(blank),(blank),OK
44313,Estuarine,175641,NCCA15-2058,ME,1,802604,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,175641,NCCA15-2058,ME,1,802604,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IM, IN",(blank),OK
44313,Estuarine,175641,NCCA15-2058,ME,1,802604,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IN,(blank),OK
44313,Estuarine,175641,NCCA15-2058,ME,1,802604,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,175641,NCCA15-2058,ME,1,802604,2015,5-Aug,Northeast,Machias_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,175642,NCCA15-2112,NY,1,792084,2015,3-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.22,IM,(blank),OK
44313,Estuarine,175642,NCCA15-2112,NY,1,792084,2015,3-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.22,"IN, DD",(blank),OK
44313,Estuarine,175642,NCCA15-2112,NY,1,792084,2015,3-Aug,Northeast,Long_Island_Sound,Y,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,26.22,(blank),(blank),OK
44313,Estuarine,175671,NCCA15-1599,MD,1,783584,2015,6-Aug,Northeast,Isle_Of_Wight_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,29.05,(blank),(blank),OK
44313,Estuarine,175672,NCCA15-1601,MD,1,783544,2015,3-Aug,Northeast,Assawoman_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,29.3,(blank),(blank),Q
44313,Estuarine,175673,NCCA15-1604,MD,1,783564,2015,6-Aug,Northeast,Isle_Of_Wight_Bay,Y,(blank),9,0.04,1,VAN_VEEN,0.04,0.5,28.74,(blank),(blank),OK
44313,Estuarine,175674,NCCA15-1627,MD,1,783624,2015,5-Aug,Northeast,Chincoteague_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,33.32,(blank),(blank),OK
44313,Estuarine,175675,NCCA15-2232,MD,1,783604,2015,5-Aug,Northeast,Chincoteague_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,33.3,(blank),(blank),OK
44313,Estuarine,175676,NCCA15-1549,DE,1,781884,2015,5-Aug,Northeast,Delaware_River,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.8?,"IN, DD",(blank),OK
44313,Estuarine,175676,NCCA15-1549,DE,1,781884,2015,5-Aug,Northeast,Delaware_River,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,1.8?,(blank),(blank),OK
44313,Estuarine,175701,NCCA15-2308,GA,1,802144,2015,6-Aug,Southeast,Jekyll_Sound,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,31.3,(blank),(blank),OK
44313,Estuarine,175740,NCCA15-1683,FL,1,802084,2015,5-Aug,Gulf,Big_Spanish_Channel,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.7,IM,(blank),OK
44313,Estuarine,175740,NCCA15-1683,FL,1,802084,2015,5-Aug,Gulf,Big_Spanish_Channel,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.7,IN,(blank),OK
44313,Estuarine,175740,NCCA15-1683,FL,1,802084,2015,5-Aug,Gulf,Big_Spanish_Channel,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.7,"IN, DD",(blank),OK
44313,Estuarine,175740,NCCA15-1683,FL,1,802084,2015,5-Aug,Gulf,Big_Spanish_Channel,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.7,(blank),(blank),OK
44313,Estuarine,175741,NCCA15-1667,FL,1,802044,2015,5-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.2,IM,(blank),OK
44313,Estuarine,175741,NCCA15-1667,FL,1,802044,2015,5-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.2,"IN, DD",(blank),OK
44313,Estuarine,175741,NCCA15-1667,FL,1,802044,2015,5-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,37.2,(blank),(blank),OK
44313,Estuarine,175742,NCCA15-1151,NC,1,804564,2015,6-Aug,Southeast,Pamlico_River,Y,Y,8,0.04,1,VAN_VEEN,0.04,0.5,10.8,(blank),(blank),OK
44313,Estuarine,175743,NCCA15-1154,NC,1,804544,2015,6-Aug,Southeast,Pamlico_River,Y,Y,8,0.04,1,VAN_VEEN,0.04,0.5,10.2,(blank),(blank),OK
44313,Estuarine,175812,NCCA15-1059,ME,1,802544,2015,6-Aug,Northeast,Pleasant_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,175812,NCCA15-1059,ME,1,802544,2015,6-Aug,Northeast,Pleasant_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,175812,NCCA15-1059,ME,1,802544,2015,6-Aug,Northeast,Pleasant_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IN,(blank),OK
44313,Estuarine,175812,NCCA15-1059,ME,1,802544,2015,6-Aug,Northeast,Pleasant_Bay,Y,(blank),9,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,DD,(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IM,(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IM, DD",(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,IN,(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,"IN, DD",(blank),OK
44313,Estuarine,175813,NCCA15-1063,ME,1,802564,2015,6-Aug,Northeast,Narraguagus_Bay,Y,(blank),12,0.1,1,LARGE VAN VEEN,0.1,0.5,NOT LISTED,(blank),(blank),OK
44313,Estuarine,175814,NCCA15-1464,TX,1,803004,2015,6-Aug,Gulf,Espiritu_Santo_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,12.5,(blank),(blank),OK
44313,Estuarine,175815,NCCA15-2583,TX,1,803024,2015,6-Aug,Gulf,Shoalwater_Bay,Y,(blank),10,0.052,1,STANDARD PONAR,0.052,0.5,8,(blank),(blank),OK
44313,Estuarine,175840,NCCA15-1329,LA,2,792664,2015,6-Aug,Gulf,Caillou_Bay,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,17.54,DD,(blank),OK
44313,Estuarine,175840,NCCA15-1329,LA,2,792664,2015,6-Aug,Gulf,Caillou_Bay,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,17.54,IM,(blank),OK
44313,Estuarine,175840,NCCA15-1329,LA,2,792664,2015,6-Aug,Gulf,Caillou_Bay,N,(blank),8,0.04,1,VAN_VEEN,0.04,0.5,17.54,(blank),(blank),OK
44313,Estuarine,175850,NCCA15-1240,OR,1,783084,2015,4-Aug,West,Umpqua_River,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,17.8,DD,(blank),OK
44313,Estuarine,175850,NCCA15-1240,OR,1,783084,2015,4-Aug,West,Umpqua_River,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,17.8,IM,(blank),OK
44313,Estuarine,175850,NCCA15-1240,OR,1,783084,2015,4-Aug,West,Umpqua_River,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,17.8,(blank),(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,DD,(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,IM,(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,"IM, DD",(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,IN,(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,"IN, DD",(blank),OK
44313,Estuarine,175851,NCCA15-1256,OR,1,782964,2015,5-Aug,West,Umpqua_River,Y,(blank),7,0.1,1,VAN_VEEN,0.1,0.5,28.3,(blank),(blank),OK
44313,Estuarine,175852,NCCA15-2654,OR,1,782944,2015,5-Aug,West,Umpqua_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.9,DD,(blank),OK
44313,Estuarine,175852,NCCA15-2654,OR,1,782944,2015,5-Aug,West,Umpqua_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.9,IN,(blank),OK
44313,Estuarine,175852,NCCA15-2654,OR,1,782944,2015,5-Aug,West,Umpqua_River,Y,(blank),9,0.1,1,VAN_VEEN,0.1,0.5,29.9,(blank),(blank),OK
44313,Estuarine,175875,MACA15-3075,MA,1,786104,2015,6-Aug,Northeast,Cape_Cod_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,34.75,IM,(blank),OK
44313,Estuarine,175875,MACA15-3075,MA,1,786104,2015,6-Aug,Northeast,Cape_Cod_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,34.75,"IN, DD",(blank),OK
44313,Estuarine,175875,MACA15-3075,MA,1,786104,2015,6-Aug,Northeast,Cape_Cod_Bay,Y,(blank),8.6,0.04,1,VAN_VEEN,0.04,0.5,34.75,(blank),(blank),OK
44313,Estuarine,175882,NCCA15-1665,FL,1,784624,2015,7-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,39,IM,(blank),OK
44313,Estuarine,175882,NCCA15-1665,FL,1,784624,2015,7-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,39,"IN, DD",(blank),OK
44313,Estuarine,175882,NCCA15-1665,FL,1,784624,2015,7-Aug,Gulf,Florida_Bay,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,39,(blank),(blank),OK
44313,Estuarine,175910,NCCA15-1354,LA,1,802824,2015,6-Aug,Gulf,Chandeleur_Sound,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,22.6,DD,(blank),OK
44313,Estuarine,175910,NCCA15-1354,LA,1,802824,2015,6-Aug,Gulf,Chandeleur_Sound,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,22.6,IM,(blank),OK
44313,Estuarine,175910,NCCA15-1354,LA,1,802824,2015,6-Aug,Gulf,Chandeleur_Sound,Y,(blank),7,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,22.6,(blank),(blank),OK
44313,Estuarine,175911,NCCA15-2491,LA,1,802844,2015,6-Aug,Gulf,Chandeleur_Sound,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,22.6,IM,(blank),OK
44313,Estuarine,175911,NCCA15-2491,LA,1,802844,2015,6-Aug,Gulf,Chandeleur_Sound,Y,(blank),8,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,0.5,22.6,(blank),(blank),OK
44313,Estuarine,175933,NCCA15-1095,CA,1,774264,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.1,IM,(blank),OK
44313,Estuarine,175933,NCCA15-1095,CA,1,774264,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.1,IN,(blank),OK
44313,Estuarine,175933,NCCA15-1095,CA,1,774264,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.1,"IN, DD",(blank),OK
44313,Estuarine,175933,NCCA15-1095,CA,1,774264,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,34.1,(blank),(blank),OK
44313,Estuarine,175934,NCCA15-1099,CA,1,774284,2015,7-Aug,West,San_Luis_Obispo_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.6,IM,(blank),OK
44313,Estuarine,175934,NCCA15-1099,CA,1,774284,2015,7-Aug,West,San_Luis_Obispo_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.6,"IM, DD",(blank),OK
44313,Estuarine,175934,NCCA15-1099,CA,1,774284,2015,7-Aug,West,San_Luis_Obispo_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.6,IN,(blank),OK
44313,Estuarine,175934,NCCA15-1099,CA,1,774284,2015,7-Aug,West,San_Luis_Obispo_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.6,"IN, DD",(blank),OK
44313,Estuarine,175934,NCCA15-1099,CA,1,774284,2015,7-Aug,West,San_Luis_Obispo_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.6,(blank),(blank),OK
44313,Estuarine,175935,NCCA15-1648,FL,1,802104,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,43.8,IM,(blank),OK
44313,Estuarine,175935,NCCA15-1648,FL,1,802104,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,43.8,"IM, DD",(blank),OK
44313,Estuarine,175935,NCCA15-1648,FL,1,802104,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,43.8,IN,(blank),OK
44313,Estuarine,175935,NCCA15-1648,FL,1,802104,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,43.8,(blank),(blank),OK
44313,Estuarine,175937,NCCA15-2333,FL,1,789924,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,42.9,IM,(blank),OK
44313,Estuarine,175937,NCCA15-2333,FL,1,789924,2015,6-Aug,Gulf,Barnes_Sound,Y,(blank),7,0.04,1,VAN_VEEN,0.04,0.5,42.9,(blank),(blank),OK
44313,Estuarine,175941,NCCA15-2617,CA,1,791024,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,(blank),(blank),OK
44313,Estuarine,175942,NCCA15-2621,CA,1,791004,2015,6-Aug,West,Morro_Bay,Y,(blank),10,0.1,1,VAN_VEEN,0.1,0.5,33.9,(blank),(blank),OK
44313,Estuarine,175943,NCCA15-2625,CA,1,791044,2015,7-Aug,West,Morro_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.7,IM,(blank),OK
44313,Estuarine,175943,NCCA15-2625,CA,1,791044,2015,7-Aug,West,Morro_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.7,"IN, DD",(blank),OK
44313,Estuarine,175943,NCCA15-2625,CA,1,791044,2015,7-Aug,West,Morro_Bay,Y,(blank),8,0.1,1,VAN_VEEN,0.1,0.5,33.7,(blank),(blank),OK
44313,Estuarine,176020,NCCA15-1411,LA,1,792704,2015,10-Aug,Gulf,Dixon_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,0.14,"IN, DD",(blank),OK
44313,Estuarine,176020,NCCA15-1411,LA,1,792704,2015,10-Aug,Gulf,Dixon_Bay,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,0.14,(blank),(blank),OK
44313,Estuarine,176101,NCCA15-1204,SC,1,788724,2015,10-Aug,Southeast,Charleston_Harbor,Y,(blank),13,0.052,1,STANDARD PONAR,0.052,0.5,30.9,IM,(blank),OK
44313,Estuarine,176101,NCCA15-1204,SC,1,788724,2015,10-Aug,Southeast,Charleston_Harbor,Y,(blank),13,0.052,1,STANDARD PONAR,0.052,0.5,30.9,(blank),(blank),OK
44313,Estuarine,176102,NCCA15-2409,AL,1,785544,2015,10-Aug,Gulf,Oyster_Bay_1,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,14.7,(blank),(blank),OK
44313,Estuarine,176103,NCCA15-2414,AL,1,785344,2015,10-Aug,Gulf,Mobile_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.5,IM,(blank),OK
44313,Estuarine,176103,NCCA15-2414,AL,1,785344,2015,10-Aug,Gulf,Mobile_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29.5,(blank),(blank),OK
44313,Estuarine,176220,NCCA15-1402,TX,1,803164,2015,10-Aug,Gulf,Carancahua_Bay,Y,(blank),10,0.02,2,OTHER: EKMAN,0.04,0.5,7,(blank),(blank),OK
44313,Estuarine,176221,NCCA15-1404,TX,1,803184,2015,11-Aug,Gulf,Lavaca_Bay,Y,(blank),11,0.02,2,OTHER: EKMAN,0.04,0.5,8.9,(blank),(blank),OK
44313,Estuarine,176224,NCCA15-1669,FL,1,803984,2015,10-Aug,Gulf,Blackwater_Sound,Y,(blank),5,0.04,2,VAN_VEEN,0.08,0.5,46.8,IM,VERY THIN SEDIMENT LAYER; Grab Depth less than 7 cm.,OK
44313,Estuarine,176224,NCCA15-1669,FL,1,803984,2015,10-Aug,Gulf,Blackwater_Sound,Y,(blank),5,0.04,2,VAN_VEEN,0.08,0.5,46.8,(blank),VERY THIN SEDIMENT LAYER; Grab Depth less than 7 cm.,OK
44313,Estuarine,176225,NCCA15-2355,FL,1,804004,2015,10-Aug,Gulf,Blackwater_Sound,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,45.7,IM,(blank),OK
44313,Estuarine,176225,NCCA15-2355,FL,1,804004,2015,10-Aug,Gulf,Blackwater_Sound,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,45.7,"IM, DD",(blank),OK
44313,Estuarine,176225,NCCA15-2355,FL,1,804004,2015,10-Aug,Gulf,Blackwater_Sound,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,45.7,(blank),(blank),OK
44313,Estuarine,176250,NCCA15-2166,DE,1,781844,2015,10-Aug,Northeast,C&D_Canal,Y,(blank),10,0.04,1,OTHER: YOUNG-MODIFIED VAN VEEN,0.04,(blank),4.4,(blank),(blank),OK
44313,Estuarine,176251,NCCA15-1422,AL,1,785364,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,IM,(blank),OK
44313,Estuarine,176251,NCCA15-1422,AL,1,785364,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,"IM, IN",(blank),OK
44313,Estuarine,176251,NCCA15-1422,AL,1,785364,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,32,(blank),(blank),OK
44313,Estuarine,176252,NCCA15-2408,AL,1,785384,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29,IM,(blank),OK
44313,Estuarine,176252,NCCA15-2408,AL,1,785384,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29,"IM, IN",(blank),OK
44313,Estuarine,176252,NCCA15-2408,AL,1,785384,2015,11-Aug,Gulf,Pelican_Bay,Y,(blank),8,0.052,1,STANDARD PONAR,0.052,0.5,29,(blank),(blank),OK
44313,Estuarine,176303,NCCA15-2310,GA,1,802164,2015,11-Aug,Southeast,Sapelo_River,Y,(blank),10,0.04,1,VAN_VEEN,0.04,0.5,29.7,IM,(blank),OK
