Dataset:              Infaunal Abundance - Summary by Station and Taxon
File Name:            CP_BEN_T.txt
Date Created:         01OCT1999
# Variables:          7
# Header Records:     17
# Data Records:       6596
Missing Value Symbol: .

Variables:    STA_NAME     Carolinian Province Office Station Name
              DATE         Sample collection date (YYMMDD)
              COD_EMAP     Carolinian Province Office Taxonomic Code
              N_GRABS      Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SD_ABN       Std. dev. of abundance

STA_NAME;DATE;COD_EMAP;N_GRABS;T_ABN;M_ABN;SD_ABN
CP95163;950829;CORBBARR;1;2;2.00;.
CP95163;950829;CORBCONT;1;2;2.00;.
CP95163;950829;CYATBURB;2;32;16.00;11.31
CP95163;950829;EXOGDISP;2;3;1.50;0.71
CP95163;950829;GLYCAMER;2;2;1.00;0.00
CP95163;950829;GLYCSOLI;1;3;3.00;.
CP95163;950829;HEMIELON;1;2;2.00;.
CP95163;950829;HETEFILI;1;1;1.00;.
CP95163;950829;HEXAANGU;1;1;1.00;.
CP95163;950829;MAERCARO;2;2;1.00;0.00
CP95163;950829;MEDIAMBI;1;5;5.00;.
CP95163;950829;MEDICALI;1;2;2.00;.
CP95163;950829;MEDIXSPP;2;22;11.00;1.41
CP95163;950829;MONTDORS;1;9;9.00;.
CP95163;950829;PARPLONG;2;12;6.00;2.83
CP95163;950829;PINNXSPP;1;1;1.00;.
CP95163;950829;PODALEVI;1;4;4.00;.
CP95163;950829;POLYDSPP;1;10;10.00;.
CP95163;950829;PRIOPERK;1;6;6.00;.
CP95163;950829;PRIOXSPP;2;7;3.50;2.12
CP95163;950829;PROCCORN;1;1;1.00;.
CP95163;950829;SABEVULG;2;2;1.00;0.00
CP95163;950829;SCLEBRIA;1;3;3.00;.
CP95163;950829;SCOLRUBR;1;1;1.00;.
CP95163;950829;SCOLTENU;2;21;10.50;3.54
CP95163;950829;SPHAXSPP;1;5;5.00;.
CP95163;950829;SPHEANTI;2;6;3.00;0.00
CP95163;950829;STREBENE;2;318;159.00;0.00
CP95163;950829;TAGEDIVI;1;1;1.00;.
CP95163;950829;TELLAGIL;1;7;7.00;.
CP95163;950829;TELLXSPP;2;19;9.50;10.61
CP95163;950829;THARXSPP;2;2;1.00;0.00
CP95163;950829;XXX1CARI;2;12;6.00;0.00
CP95163;950829;XXX2CARI;1;1;1.00;.
CP95163;950829;XXX2OSTR;2;2;1.00;0.00
CP95163;950829;XXXXACTI;2;34;17.00;0.00
CP95163;950829;XXXXBIVA;1;1;1.00;.
CP95163;950829;XXXXCALL;1;1;1.00;.
CP95163;950829;XXXXCIRR;2;12;6.00;1.41
CP95163;950829;XXXXECTO;1;2;2.00;.
CP95163;950829;XXXXGORG;1;1;1.00;.
CP95163;950829;XXXXNEMA;2;48;24.00;18.38
CP95163;950829;XXXXNEME;2;4;2.00;1.41
CP95163;950829;XXXXOLIG;2;165;82.50;19.09
CP95163;950829;XXXXOPHI;2;6;3.00;2.83
CP95163;950829;XXXXXANT;1;1;1.00;.
CP95164;950822;ACANXSPP;1;1;1.00;.
CP95164;950822;ARICFRAG;1;1;1.00;.
CP95164;950822;ARICWASS;3;5;1.67;0.58
CP95164;950822;CHIRALMY;1;2;2.00;.
CP95164;950822;CIRR1SPP;1;1;1.00;.
CP95164;950822;CORBCONT;1;1;1.00;.
CP95164;950822;LEITXSPP;1;2;2.00;.
CP95164;950822;NEPHBUCE;1;2;2.00;.
CP95164;950822;PARALONG;1;4;4.00;.
CP95164;950822;POLYDSPP;1;1;1.00;.
CP95164;950822;PROTDEIC;1;2;2.00;.
CP95164;950822;STREBENE;3;4;1.33;0.58
CP95164;950822;TANAPSAM;2;2;1.00;0.00
CP95164;950822;TRACCONS;1;1;1.00;.
CP95164;950822;XXXXBIVA;1;1;1.00;.
CP95164;950822;XXXXCUMA;1;1;1.00;.
CP95164;950822;XXXXNEME;2;3;1.50;0.71
CP95164;950822;XXXXOLIG;3;4;1.33;0.58
CP95164;950822;XXXXTANA;1;4;4.00;.
CP95165;950908;CIRR1SPP;1;1;1.00;.
CP95165;950908;LEITXSPP;1;2;2.00;.
CP95165;950908;PROTDEIC;1;3;3.00;.
CP95165;950908;RHEPHUDS;1;1;1.00;.
CP95165;950908;STREBENE;1;1;1.00;.
CP95165;950908;XXXXECTO;1;1;1.00;.
CP95165;950908;XXXXNEME;1;2;2.00;.
CP95165;950908;XXXXOLIG;1;4;4.00;.
CP95166;950907;ILYAOBSO;2;5;2.50;0.71
CP95166;950907;LEITXSPP;1;1;1.00;.
CP95166;950907;MONTDORS;1;1;1.00;.
CP95166;950907;NEANSUCC;1;1;1.00;.
CP95166;950907;OGYRALPH;1;1;1.00;.
CP95166;950907;PARAPINN;2;70;35.00;8.49
CP95166;950907;PODALEVI;1;1;1.00;.
CP95166;950907;SCOLXXSP;1;1;1.00;.
CP95166;950907;STREBENE;1;2;2.00;.
CP95166;950907;XXXXNEME;1;1;1.00;.
CP95166;950907;XXXXOLIG;2;3;1.50;0.71
CP95167;950905;APHEXXSP;1;1;1.00;.
CP95167;950905;CORBCONT;1;1;1.00;.
CP95167;950905;DRILLONG;1;1;1.00;.
CP95167;950905;GLYCSOLI;1;1;1.00;.
CP95167;950905;HETEFILI;1;2;2.00;.
CP95167;950905;HYPELACT;2;2;1.00;0.00
CP95167;950905;MACOBALT;1;1;1.00;.
CP95167;950905;MEDIAMBI;1;1;1.00;.
CP95167;950905;MEDIXSPP;1;2;2.00;.
CP95167;950905;PARAPINN;1;1;1.00;.
CP95167;950905;PODALEVI;2;5;2.50;0.71
CP95167;950905;SCOLRUBR;2;132;66.00;18.38
CP95167;950905;SIGATENT;1;1;1.00;.
CP95167;950905;SPHAXSPP;1;1;1.00;.
CP95167;950905;STREBENE;2;26;13.00;8.49
CP95167;950905;SYLLXXSP;1;1;1.00;.
CP95167;950905;XXXXNEMA;2;6;3.00;0.00
CP95167;950905;XXXXOLIG;2;78;39.00;5.66
CP95167;950905;XXXXTHAL;1;1;1.00;.
CP95168;950906;ACTECANA;1;1;1.00;.
CP95168;950906;AMERXSPP;1;1;1.00;.
CP95168;950906;CORBCONT;1;1;1.00;.
CP95168;950906;GLYCNORD;1;2;2.00;.
CP95168;950906;PARAPINN;2;4;2.00;0.00
CP95168;950906;SCOLRUBR;1;2;2.00;.
CP95168;950906;TELLXSPP;1;1;1.00;.
CP95168;950906;THARXSPP;1;1;1.00;.
CP95168;950906;XXXXACTI;1;1;1.00;.
CP95168;950906;XXXXOLIG;2;6;3.00;2.83
CP95169;950907;ABRAAEQU;1;1;1.00;.
CP95169;950907;AMPEXSPP;1;2;2.00;.
CP95169;950907;ANADTRAN;1;8;8.00;.
CP95169;950907;ARABIRIC;1;2;2.00;.
CP95169;950907;ARICFRAG;2;3;1.50;0.71
CP95169;950907;ASTYLUNA;1;5;5.00;.
CP95169;950907;BARBXXSP;1;23;23.00;.
CP95169;950907;BATECATH;1;7;7.00;.
CP95169;950907;CERATUBU;1;1;1.00;.
CP95169;950907;CHIRXXSP;1;5;5.00;.
CP95169;950907;COSTAVAR;1;6;6.00;.
CP95169;950907;DIOPCUPR;1;2;2.00;.
CP95169;950907;DORVRUDO;1;1;1.00;.
CP95169;950907;EXOGDISP;1;27;27.00;.
CP95169;950907;GLYCAMER;1;2;2.00;.
CP95169;950907;GLYCSOLI;2;2;1.00;0.00
CP95169;950907;MEDIAMBI;1;2;2.00;.
CP95169;950907;MEDICALI;1;12;12.00;.
CP95169;950907;MEDIXSPP;1;21;21.00;.
CP95169;950907;NEANSUCC;1;3;3.00;.
CP95169;950907;NERECAST;1;1;1.00;.
CP95169;950907;ODONXSPP;1;8;8.00;.
CP95169;950907;PARAPINN;1;1;1.00;.
CP95169;950907;PARPLONG;1;3;3.00;.
CP95169;950907;PINNXSPP;1;2;2.00;.
CP95169;950907;PODALEVI;1;2;2.00;.
CP95169;950907;POLYDSPP;1;1;1.00;.
CP95169;950907;PROCCORN;1;1;1.00;.
CP95169;950907;SABEVULG;1;1;1.00;.
CP95169;950907;SCLEBRIA;1;1;1.00;.
CP95169;950907;SCOLTENU;1;7;7.00;.
CP95169;950907;SIGATENT;1;3;3.00;.
CP95169;950907;SPHEANTI;1;42;42.00;.
CP95169;950907;SPIOOCUL;1;1;1.00;.
CP95169;950907;STREBENE;1;4;4.00;.
CP95169;950907;TELLXSPP;1;6;6.00;.
CP95169;950907;THARXSPP;1;3;3.00;.
CP95169;950907;XXX1CARI;2;5;2.50;2.12
CP95169;950907;XXX2OSTR;1;1;1.00;.
CP95169;950907;XXXXBIVA;1;2;2.00;.
CP95169;950907;XXXXCALL;1;3;3.00;.
CP95169;950907;XXXXCAPR;1;6;6.00;.
CP95169;950907;XXXXECTO;1;1;1.00;.
CP95169;950907;XXXXNEMA;1;8;8.00;.
CP95169;950907;XXXXNEME;2;3;1.50;0.71
CP95169;950907;XXXXODOS;1;1;1.00;.
CP95169;950907;XXXXOLIG;1;17;17.00;.
CP95169;950907;XXXXOPHI;1;20;20.00;.
CP95169;950907;XXXXPAGU;1;1;1.00;.
CP95169;950907;XXXXPYCN;1;2;2.00;.
CP95169;950907;XXXXSPIO;1;1;1.00;.
CP95169;950907;XXXXTHAL;1;1;1.00;.
CP95169;950907;XXXXTURR;1;1;1.00;.
CP95169;950907;XXXXXANT;1;1;1.00;.
CP95170;950804;ABRAAEQU;1;1;1.00;.
CP95170;950804;APHEXXSP;1;1;1.00;.
CP95170;950804;ARMAAGIL;1;1;1.00;.
CP95170;950804;CARIXSP2;1;2;2.00;.
CP95170;950804;CIRRXSP1;2;3;1.50;0.71
CP95170;950804;GONILITT;1;1;1.00;.
CP95170;950804;LISTBARN;1;2;2.00;.
CP95170;950804;MULILATE;1;2;2.00;.
CP95170;950804;NEPHPICT;2;6;3.00;0.00
CP95170;950804;PARAPINN;2;2;1.00;0.00
CP95170;950804;PROTDEIC;2;10;5.00;5.66
CP95170;950804;RHEPHUDS;1;7;7.00;.
CP95170;950804;SPIOBOMB;1;1;1.00;.
CP95170;950804;STREBENE;1;2;2.00;.
CP95170;950804;TELLVERS;2;17;8.50;0.71
CP95170;950804;XXXXACTI;1;1;1.00;.
CP95171;950803;MEDIXSPP;2;4;2.00;1.41
CP95171;950803;PARAPINN;1;5;5.00;.
CP95171;950803;PRIOPERK;1;1;1.00;.
CP95171;950803;TUBUXSP1;1;1;1.00;.
CP95171;950803;TUBUXSP3;1;1;1.00;.
CP95171;950803;XXXXTUBI;1;2;2.00;.
CP95172;950816;LIMNHOFF;2;48;24.00;19.80
CP95172;950816;MONOXXSP;1;10;10.00;.
CP95172;950816;XXXXBRAC;1;2;2.00;.
CP95172;950816;XXXXDECA;1;7;7.00;.
CP95173;950808;ACTECANA;1;2;2.00;.
CP95173;950808;AMPEABDI;2;25;12.50;13.44
CP95173;950808;AMPHATRA;2;5;2.50;0.71
CP95173;950808;ARABXSPP;1;1;1.00;.
CP95173;950808;ASTHHEMP;1;1;1.00;.
CP95173;950808;ASTYLUNA;1;1;1.00;.
CP95173;950808;BATECATH;1;1;1.00;.
CP95173;950808;BRANAMER;2;2;1.00;0.00
CP95173;950808;CARIXSP1;2;18;9.00;1.41
CP95173;950808;CERAXSP1;1;1;1.00;.
CP95173;950808;CYCLVARI;1;1;1.00;.
CP95173;950808;DEMOMICR;1;2;2.00;.
CP95173;950808;DIOPCUPR;1;5;5.00;.
CP95173;950808;DIPOSOCI;1;2;2.00;.
CP95173;950808;EDOTTRIL;1;2;2.00;.
CP95173;950808;EMPLXSP1;1;1;1.00;.
CP95173;950808;ERICBRAS;1;1;1.00;.
CP95173;950808;ERYCXSP1;2;24;12.00;14.14
CP95173;950808;GLYCAMER;1;1;1.00;.
CP95173;950808;GLYCSOLI;2;8;4.00;4.24
CP95173;950808;HEMIELON;1;6;6.00;.
CP95173;950808;LEUCAMER;1;2;2.00;.
CP95173;950808;LINEXSP6;1;1;1.00;.
CP95173;950808;MACOTENT;2;2;1.00;0.00
CP95173;950808;MAGEXSP1;2;7;3.50;3.54
CP95173;950808;MALMTAYL;2;5;2.50;0.71
CP95173;950808;MEDIXSPP;2;38;19.00;19.80
CP95173;950808;MONTDORS;2;14;7.00;5.66
CP95173;950808;MULILATE;2;4;2.00;0.00
CP95173;950808;NUCUPROX;1;1;1.00;.
CP95173;950808;OWENFUSI;1;1;1.00;.
CP95173;950808;PARAPINN;2;16;8.00;5.66
CP95173;950808;PARATENU;1;1;1.00;.
CP95173;950808;PECTGOUL;1;1;1.00;.
CP95173;950808;PHASSTRO;1;1;1.00;.
CP95173;950808;PISTPALM;1;1;1.00;.
CP95173;950808;PODALEVI;1;2;2.00;.
CP95173;950808;PODAOBSC;1;2;2.00;.
CP95173;950808;POLYCORN;1;1;1.00;.
CP95173;950808;PRIOPERK;2;6;3.00;2.83
CP95173;950808;SCOLOTEX;1;1;1.00;.
CP95173;950808;SIGATENT;1;1;1.00;.
CP95173;950808;SPHATAYL;1;1;1.00;.
CP95173;950808;SPIOOCUL;1;1;1.00;.
CP95173;950808;STREBENE;2;102;51.00;39.60
CP95173;950808;TAGEDIVI;1;1;1.00;.
CP95173;950808;TEINBISC;1;9;9.00;.
CP95173;950808;TELLALTE;1;1;1.00;.
CP95173;950808;TELLVERS;1;2;2.00;.
CP95173;950808;XXXXACTI;1;5;5.00;.
CP95173;950808;XXXXBIVA;1;1;1.00;.
CP95173;950808;XXXXCIRR;1;5;5.00;.
CP95173;950808;XXXXMALD;1;1;1.00;.
CP95173;950808;XXXXONUP;1;1;1.00;.
CP95173;950808;XXXXORBI;1;1;1.00;.
CP95173;950808;XXXXOWEN;1;1;1.00;.
CP95173;950808;XXXXTUBI;2;3;1.50;0.71
CP95174;950807;ACTECANA;1;3;3.00;.
CP95174;950807;AMPEABDI;2;7;3.50;3.54
CP95174;950807;CERABENT;2;37;18.50;20.51
CP95174;950807;COROACHE;2;3;1.50;0.71
CP95174;950807;CREPPLAN;1;1;1.00;.
CP95174;950807;DIOPCUPR;2;6;3.00;2.83
CP95174;950807;EDOTTRIL;1;1;1.00;.
CP95174;950807;EMPLXSP1;1;1;1.00;.
CP95174;950807;ERICBRAS;1;1;1.00;.
CP95174;950807;GITAXXSP;1;1;1.00;.
CP95174;950807;GLYCSOLI;1;2;2.00;.
CP95174;950807;GRANBONN;1;2;2.00;.
CP95174;950807;HALMBAHA;1;1;1.00;.
CP95174;950807;LEITFRAG;1;5;5.00;.
CP95174;950807;LEITROBU;2;7;3.50;0.71
CP95174;950807;LEUCAMER;1;4;4.00;.
CP95174;950807;MACOMITC;1;1;1.00;.
CP95174;950807;MEDICALI;2;4;2.00;1.41
CP95174;950807;MEDIXSPP;2;37;18.50;12.02
CP95174;950807;MULILATE;2;32;16.00;8.49
CP95174;950807;NASSVIBE;1;2;2.00;.
CP95174;950807;PARAPINN;2;25;12.50;0.71
CP95174;950807;PHORARCH;1;2;2.00;.
CP95174;950807;SPIOOCUL;1;1;1.00;.
CP95174;950807;STREBENE;1;2;2.00;.
CP95174;950807;XXXXACTI;1;2;2.00;.
CP95175;950809;ACTECANA;1;4;4.00;.
CP95175;950809;AMERXXSP;2;2;1.00;0.00
CP95175;950809;AMPEABDI;2;3;1.50;0.71
CP95175;950809;AMPHSQUA;1;2;2.00;.
CP95175;950809;AMPHTHRO;1;1;1.00;.
CP95175;950809;ARICFRAG;2;5;2.50;2.12
CP95175;950809;ASTYLUNA;1;1;1.00;.
CP95175;950809;CAECPULC;1;1;1.00;.
CP95175;950809;CERAXSPP;1;1;1.00;.
CP95175;950809;CERIMUSC;1;1;1.00;.
CP95175;950809;CHIOCANC;2;9;4.50;0.71
CP95175;950809;CHONXSP1;2;10;5.00;4.24
CP95175;950809;DASYXSPP;1;1;1.00;.
CP95175;950809;DIOPCUPR;2;19;9.50;3.54
CP95175;950809;DIPOSOCI;1;1;1.00;.
CP95175;950809;ERICBRAS;2;16;8.00;8.49
CP95175;950809;ERYCXSP1;2;4;2.00;1.41
CP95175;950809;FABRTRIL;1;1;1.00;.
CP95175;950809;GLYCAMER;2;8;4.00;0.00
CP95175;950809;GLYCSOLI;2;5;2.50;0.71
CP95175;950809;GRANBONN;1;10;10.00;.
CP95175;950809;HAMISUCC;2;5;2.50;0.71
CP95175;950809;KINBSIMO;2;11;5.50;6.36
CP95175;950809;LINEXSP6;1;1;1.00;.
CP95175;950809;LISTBARN;1;2;2.00;.
CP95175;950809;LYSIALBA;1;1;1.00;.
CP95175;950809;MALMMACC;1;1;1.00;.
CP95175;950809;MEDIAMBI;2;5;2.50;2.12
CP95175;950809;MEDIXSPP;2;6;3.00;0.00
CP95175;950809;MELIMACU;2;6;3.00;1.41
CP95175;950809;MONTDORS;2;2;1.00;0.00
CP95175;950809;MOORXSP1;1;4;4.00;.
CP95175;950809;NASSVIBE;1;1;1.00;.
CP95175;950809;NUCUPROX;2;5;2.50;0.71
CP95175;950809;OPHIFILO;2;2;1.00;0.00
CP95175;950809;OXYUSMIT;2;13;6.50;6.36
CP95175;950809;PARAPINN;2;12;6.00;1.41
CP95175;950809;PECTGOUL;2;12;6.00;1.41
CP95175;950809;PHASSTRO;2;22;11.00;2.83
CP95175;950809;PHORARCH;2;250;125.00;25.46
CP95175;950809;PISTPALM;2;12;6.00;1.41
CP95175;950809;PLATDUME;1;1;1.00;.
CP95175;950809;PODALEVI;2;4;2.00;1.41
CP95175;950809;PODAOBSC;1;1;1.00;.
CP95175;950809;PODAXSPP;1;1;1.00;.
CP95175;950809;PORIXSP8;1;1;1.00;.
CP95175;950809;PRIOHETE;2;5;2.50;2.12
CP95175;950809;PRUNAPIC;1;1;1.00;.
CP95175;950809;SCOLETEX;2;10;5.00;1.41
CP95175;950809;SCOLRUBR;2;3;1.50;0.71
CP95175;950809;SPIOOCUL;2;3;1.50;0.71
CP95175;950809;SYLL1SP1;1;5;5.00;.
CP95175;950809;SYNCAMER;1;1;1.00;.
CP95175;950809;TELLVERS;1;1;1.00;.
CP95175;950809;XXX3AMPH;1;1;1.00;.
CP95175;950809;XXXXACTI;1;10;10.00;.
CP95175;950809;XXXXNEMA;0;.;.;.
CP95175;950809;XXXXNERE;1;1;1.00;.
CP95175;950809;XXXXTUBI;1;1;1.00;.
CP95176;950731;ACTECANA;2;2;1.00;0.00
CP95176;950731;AMERXXSP;1;3;3.00;.
CP95176;950731;AMPEABDI;2;60;30.00;21.21
CP95176;950731;BOWMFLOR;1;5;5.00;.
CP95176;950731;CAPICAPI;1;1;1.00;.
CP95176;950731;CHONXSP1;2;3;1.50;0.71
CP95176;950731;CYCLVARI;2;104;52.00;7.07
CP95176;950731;EMPLXSP1;2;15;7.50;2.12
CP95176;950731;ERYCXSP1;1;2;2.00;.
CP95176;950731;GLYCSOLI;1;1;1.00;.
CP95176;950731;HAMISUCC;2;10;5.00;4.24
CP95176;950731;LISTBARN;2;10;5.00;1.41
CP95176;950731;MEDIXSPP;2;2;1.00;0.00
CP95176;950731;MOORXSP1;1;2;2.00;.
CP95176;950731;MULILATE;2;13;6.50;2.12
CP95176;950731;OPHIFILO;2;7;3.50;0.71
CP95176;950731;OXYUSMIT;2;24;12.00;4.24
CP95176;950731;PECTGOUL;2;11;5.50;6.36
CP95176;950731;PHASSTRO;2;16;8.00;2.83
CP95176;950731;PHORARCH;2;15;7.50;2.12
CP95176;950731;PODALEVI;1;1;1.00;.
CP95176;950731;PRUNAPIC;2;2;1.00;0.00
CP95176;950731;SCOLETEX;1;1;1.00;.
CP95176;950731;STREBENE;2;5;2.50;2.12
CP95176;950731;TUBUXSP3;2;9;4.50;2.12
CP95176;950731;XXXXNEMA;0;.;.;.
CP95176;950731;XXXXONUP;1;1;1.00;.
CP95176;950731;XXXXTUBI;2;2;1.00;0.00
CP95177;950731;ACTECANA;2;2;1.00;0.00
CP95177;950731;AMERBAHI;1;2;2.00;.
CP95177;950731;AMERXXSP;1;1;1.00;.
CP95177;950731;AMPEABDI;2;91;45.50;6.36
CP95177;950731;AMPHTHRO;2;2;1.00;0.00
CP95177;950731;ARICPHIL;1;1;1.00;.
CP95177;950731;ASTYLUNA;1;2;2.00;.
CP95177;950731;BOWMFLOR;2;8;4.00;2.83
CP95177;950731;CAECPULC;1;1;1.00;.
CP95177;950731;CARIXSP2;1;2;2.00;.
CP95177;950731;CHIOCANC;1;1;1.00;.
CP95177;950731;CHONXSP1;2;3;1.50;0.71
CP95177;950731;CHONXSPP;1;1;1.00;.
CP95177;950731;CONOTENU;1;1;1.00;.
CP95177;950731;CYCLVARI;1;6;6.00;.
CP95177;950731;CYMACOMP;1;9;9.00;.
CP95177;950731;DIOPCUPR;2;2;1.00;0.00
CP95177;950731;EMPLXSP1;2;6;3.00;2.83
CP95177;950731;EPITRUPI;1;1;1.00;.
CP95177;950731;ERICATTE;1;4;4.00;.
CP95177;950731;ERYCXSP1;1;1;1.00;.
CP95177;950731;GITALAGU;1;2;2.00;.
CP95177;950731;GLYCSOLI;2;2;1.00;0.00
CP95177;950731;GRANBONN;2;10;5.00;1.41
CP95177;950731;HAMISUCC;2;17;8.50;3.54
CP95177;950731;HARGRAPA;1;1;1.00;.
CP95177;950731;HARRFAXO;1;4;4.00;.
CP95177;950731;MEDIAMBI;2;7;3.50;3.54
CP95177;950731;MEDIXSPP;2;4;2.00;1.41
CP95177;950731;MELIMACU;1;1;1.00;.
CP95177;950731;MOLGOCCI;1;6;6.00;.
CP95177;950731;MOORXSP1;2;5;2.50;2.12
CP95177;950731;MULILATE;1;1;1.00;.
CP95177;950731;NEANSUCC;2;3;1.50;0.71
CP95177;950731;NUCUPROX;1;1;1.00;.
CP95177;950731;OPHIFILO;2;10;5.00;0.00
CP95177;950731;OXYUSMIT;2;36;18.00;11.31
CP95177;950731;PARAPINN;1;1;1.00;.
CP95177;950731;PECTGOUL;2;14;7.00;8.49
CP95177;950731;PHASSTRO;1;6;6.00;.
CP95177;950731;PHORARCH;2;19;9.50;3.54
CP95177;950731;PODALEVI;1;3;3.00;.
CP95177;950731;STREBENE;2;4;2.00;1.41
CP95177;950731;TUBUXSP3;1;1;1.00;.
CP95177;950731;XXX5AMPH;2;2;1.00;0.00
CP95177;950731;XXXXNEMA;0;.;.;.
CP95177;950731;XXXXNERE;2;2;1.00;0.00
CP95177;950731;XXXXTUBI;2;9;4.50;4.95
CP95178;950727;ACTECANA;2;3;1.50;0.71
CP95178;950727;AMPEABDI;2;22;11.00;0.00
CP95178;950727;AMPHXSP7;1;1;1.00;.
CP95178;950727;AMYGPAPY;2;110;55.00;29.70
CP95178;950727;ANOMAUBE;2;473;236.50;64.35
CP95178;950727;ASTYLUNA;1;1;1.00;.
CP95178;950727;BOWMFLOR;1;1;1.00;.
CP95178;950727;BRACEXUS;1;1;1.00;.
CP95178;950727;CAPICAPI;2;49;24.50;6.36
CP95178;950727;CARIXSP2;1;1;1.00;.
CP95178;950727;CERABENT;2;510;255.00;243.24
CP95178;950727;COROXSPP;1;3;3.00;.
CP95178;950727;CREPCONV;1;1;1.00;.
CP95178;950727;CREPPLAN;2;5;2.50;2.12
CP95178;950727;CYCLVARI;2;3;1.50;0.71
CP95178;950727;EDOTTRIL;2;14;7.00;7.07
CP95178;950727;EMPLXSP1;2;5;2.50;2.12
CP95178;950727;ERICATTE;1;1;1.00;.
CP95178;950727;ETEOHETE;1;5;5.00;.
CP95178;950727;EURYDEPR;1;1;1.00;.
CP95178;950727;GITALAGU;2;8;4.00;1.41
CP95178;950727;GRANBONN;2;25;12.50;3.54
CP95178;950727;HALMBAHA;2;172;86.00;39.60
CP95178;950727;HARGRAPA;1;7;7.00;.
CP95178;950727;HARRFAXO;1;2;2.00;.
CP95178;950727;HOBSFLOR;2;5;2.50;2.12
CP95178;950727;LEITROBU;2;8;4.00;0.00
CP95178;950727;LYONHYAL;1;1;1.00;.
CP95178;950727;MARPSANG;2;4;2.00;1.41
CP95178;950727;MELOBICO;1;2;2.00;.
CP95178;950727;MULILATE;2;2;1.00;0.00
CP95178;950727;NASSVIBE;2;27;13.50;9.19
CP95178;950727;NEANSUCC;2;4;2.00;1.41
CP95178;950727;NERECAST;2;4;2.00;1.41
CP95178;950727;PECTGOUL;1;2;2.00;.
CP95178;950727;PHORARCH;2;4;2.00;1.41
CP95178;950727;PODALEVI;2;5;2.50;0.71
CP95178;950727;POLYCORN;2;7;3.50;3.54
CP95178;950727;PRIOHETE;1;1;1.00;.
CP95178;950727;RHITHARR;2;6;3.00;1.41
CP95178;950727;STREBENE;2;20;10.00;2.83
CP95178;950727;TAGEDIVI;2;7;3.50;3.54
CP95178;950727;TELLTAMP;1;1;1.00;.
CP95178;950727;TUBUXSP3;2;17;8.50;3.54
CP95178;950727;XXXXNERE;1;1;1.00;.
CP95178;950727;XXXXTUBI;2;8;4.00;4.24
CP95179;950726;ACTECANA;1;15;15.00;.
CP95179;950726;AMERXXSP;1;1;1.00;.
CP95179;950726;AMYGPAPY;2;39;19.50;4.95
CP95179;950726;ANOMAUBE;2;11;5.50;0.71
CP95179;950726;ARICPHIL;2;6;3.00;2.83
CP95179;950726;CAPICAPI;2;17;8.50;3.54
CP95179;950726;CARIXSP2;1;1;1.00;.
CP95179;950726;CERABENT;2;122;61.00;72.12
CP95179;950726;CYCLVARI;1;1;1.00;.
CP95179;950726;EDOTTRIL;2;76;38.00;33.94
CP95179;950726;EMPLXSP1;2;21;10.50;6.36
CP95179;950726;ETEOHETE;1;1;1.00;.
CP95179;950726;GLYCSOLI;1;1;1.00;.
CP95179;950726;GRANOVUL;1;3;3.00;.
CP95179;950726;HALMBAHA;2;459;229.50;75.66
CP95179;950726;HAMISUCC;2;9;4.50;3.54
CP95179;950726;HARGRAPA;1;1;1.00;.
CP95179;950726;KINBSIMO;2;55;27.50;9.19
CP95179;950726;LEITFOLI;1;1;1.00;.
CP95179;950726;MARPSANG;1;2;2.00;.
CP95179;950726;MEDIAMBI;1;2;2.00;.
CP95179;950726;MEDIXSPP;2;3;1.50;0.71
CP95179;950726;NASSVIBE;2;16;8.00;8.49
CP95179;950726;NERECAST;2;3;1.50;0.71
CP95179;950726;OPHIFILO;2;6;3.00;1.41
CP95179;950726;PECTGOUL;1;2;2.00;.
CP95179;950726;PHASSTRO;1;3;3.00;.
CP95179;950726;PHORARCH;2;3;1.50;0.71
CP95179;950726;PODALEVI;2;8;4.00;2.83
CP95179;950726;PRIOHETE;1;1;1.00;.
CP95179;950726;TELLTAMP;2;17;8.50;3.54
CP95179;950726;TURBINCI;2;2;1.00;0.00
CP95179;950726;XXXXEUNI;1;1;1.00;.
CP95179;950726;XXXXORBI;1;1;1.00;.
CP95179;950726;XXXXTUBI;2;10;5.00;2.83
CP95180;950725;AMPEABDI;2;3;1.50;0.71
CP95180;950725;AMPHGRAC;1;1;1.00;.
CP95180;950725;CREPCONV;1;2;2.00;.
CP95180;950725;CYCLVARI;2;14;7.00;1.41
CP95180;950725;DIOPCUPR;2;25;12.50;10.61
CP95180;950725;EMPLXSP1;1;1;1.00;.
CP95180;950725;GITALAGU;1;1;1.00;.
CP95180;950725;GLYCSOLI;2;11;5.50;3.54
CP95180;950725;GRANBONN;2;10;5.00;2.83
CP95180;950725;KINBSIMO;2;3;1.50;0.71
CP95180;950725;LEITROBU;2;10;5.00;2.83
CP95180;950725;LINEXSP7;1;1;1.00;.
CP95180;950725;LYSIXSP1;2;4;2.00;0.00
CP95180;950725;MEDIXSPP;2;12;6.00;0.00
CP95180;950725;MOLGOCCI;2;4;2.00;1.41
CP95180;950725;MONTDORS;1;6;6.00;.
CP95180;950725;MULILATE;2;1159;579.50;191.63
CP95180;950725;NEANSUCC;2;12;6.00;2.83
CP95180;950725;NUCUPROX;2;5;2.50;2.12
CP95180;950725;OPHIFILO;1;1;1.00;.
